s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.016059614,0.020415755,0.02284992,0.02522589,0.026932875,0.02827678,0.029192575,0.03009061,0.03089483,0.03168854,0.03318585,0.03474312,0.03567037,0.03654592,0.03749225,0.03847248,0.03966952,0.04114976,0.043707375,0.04539651,0.049663056
s_b_ex,0.0248219215,0.027077195,0.02848219,0.02981918,0.031061075,0.03205472,0.03295125,0.03374624,0.034390695,0.03514142,0.03654725,0.03802828,0.038831315,0.03967127,0.040564875,0.0417018,0.042993505,0.04452504,0.047102425,0.0499268,0.0551300425
