time,ex,chloroplast1,chloroplast2,chloroplast3,chloroplast4,chloroplast5,chloroplast6,chloroplast7,chloroplast8,chloroplast9,chloroplast10,chloroplast11,chloroplast12,chloroplast13,chloroplast14,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,dist_0.5%,dist_2.5%,dist_5%,dist_10%,dist_15%,dist_20%,dist_25%,dist_30%,dist_35%,dist_40%,dist_50%,dist_60%,dist_65%,dist_70%,dist_75%,dist_80%,dist_85%,dist_90%,dist_95%,dist_97.5%,dist_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%,alpha_each_0.5%_1,alpha_each_2.5%_1,alpha_each_5%_1,alpha_each_10%_1,alpha_each_15%_1,alpha_each_20%_1,alpha_each_25%_1,alpha_each_30%_1,alpha_each_35%_1,alpha_each_40%_1,alpha_each_50%_1,alpha_each_60%_1,alpha_each_65%_1,alpha_each_70%_1,alpha_each_75%_1,alpha_each_80%_1,alpha_each_85%_1,alpha_each_90%_1,alpha_each_95%_1,alpha_each_97.5%_1,alpha_each_99.5%_1,b_ex_each_0.5%_1,b_ex_each_2.5%_1,b_ex_each_5%_1,b_ex_each_10%_1,b_ex_each_15%_1,b_ex_each_20%_1,b_ex_each_25%_1,b_ex_each_30%_1,b_ex_each_35%_1,b_ex_each_40%_1,b_ex_each_50%_1,b_ex_each_60%_1,b_ex_each_65%_1,b_ex_each_70%_1,b_ex_each_75%_1,b_ex_each_80%_1,b_ex_each_85%_1,b_ex_each_90%_1,b_ex_each_95%_1,b_ex_each_97.5%_1,b_ex_each_99.5%_1,alpha_each_0.5%_2,alpha_each_2.5%_2,alpha_each_5%_2,alpha_each_10%_2,alpha_each_15%_2,alpha_each_20%_2,alpha_each_25%_2,alpha_each_30%_2,alpha_each_35%_2,alpha_each_40%_2,alpha_each_50%_2,alpha_each_60%_2,alpha_each_65%_2,alpha_each_70%_2,alpha_each_75%_2,alpha_each_80%_2,alpha_each_85%_2,alpha_each_90%_2,alpha_each_95%_2,alpha_each_97.5%_2,alpha_each_99.5%_2,b_ex_each_0.5%_2,b_ex_each_2.5%_2,b_ex_each_5%_2,b_ex_each_10%_2,b_ex_each_15%_2,b_ex_each_20%_2,b_ex_each_25%_2,b_ex_each_30%_2,b_ex_each_35%_2,b_ex_each_40%_2,b_ex_each_50%_2,b_ex_each_60%_2,b_ex_each_65%_2,b_ex_each_70%_2,b_ex_each_75%_2,b_ex_each_80%_2,b_ex_each_85%_2,b_ex_each_90%_2,b_ex_each_95%_2,b_ex_each_97.5%_2,b_ex_each_99.5%_2,alpha_each_0.5%_3,alpha_each_2.5%_3,alpha_each_5%_3,alpha_each_10%_3,alpha_each_15%_3,alpha_each_20%_3,alpha_each_25%_3,alpha_each_30%_3,alpha_each_35%_3,alpha_each_40%_3,alpha_each_50%_3,alpha_each_60%_3,alpha_each_65%_3,alpha_each_70%_3,alpha_each_75%_3,alpha_each_80%_3,alpha_each_85%_3,alpha_each_90%_3,alpha_each_95%_3,alpha_each_97.5%_3,alpha_each_99.5%_3,b_ex_each_0.5%_3,b_ex_each_2.5%_3,b_ex_each_5%_3,b_ex_each_10%_3,b_ex_each_15%_3,b_ex_each_20%_3,b_ex_each_25%_3,b_ex_each_30%_3,b_ex_each_35%_3,b_ex_each_40%_3,b_ex_each_50%_3,b_ex_each_60%_3,b_ex_each_65%_3,b_ex_each_70%_3,b_ex_each_75%_3,b_ex_each_80%_3,b_ex_each_85%_3,b_ex_each_90%_3,b_ex_each_95%_3,b_ex_each_97.5%_3,b_ex_each_99.5%_3,alpha_each_0.5%_4,alpha_each_2.5%_4,alpha_each_5%_4,alpha_each_10%_4,alpha_each_15%_4,alpha_each_20%_4,alpha_each_25%_4,alpha_each_30%_4,alpha_each_35%_4,alpha_each_40%_4,alpha_each_50%_4,alpha_each_60%_4,alpha_each_65%_4,alpha_each_70%_4,alpha_each_75%_4,alpha_each_80%_4,alpha_each_85%_4,alpha_each_90%_4,alpha_each_95%_4,alpha_each_97.5%_4,alpha_each_99.5%_4,b_ex_each_0.5%_4,b_ex_each_2.5%_4,b_ex_each_5%_4,b_ex_each_10%_4,b_ex_each_15%_4,b_ex_each_20%_4,b_ex_each_25%_4,b_ex_each_30%_4,b_ex_each_35%_4,b_ex_each_40%_4,b_ex_each_50%_4,b_ex_each_60%_4,b_ex_each_65%_4,b_ex_each_70%_4,b_ex_each_75%_4,b_ex_each_80%_4,b_ex_each_85%_4,b_ex_each_90%_4,b_ex_each_95%_4,b_ex_each_97.5%_4,b_ex_each_99.5%_4,alpha_each_0.5%_5,alpha_each_2.5%_5,alpha_each_5%_5,alpha_each_10%_5,alpha_each_15%_5,alpha_each_20%_5,alpha_each_25%_5,alpha_each_30%_5,alpha_each_35%_5,alpha_each_40%_5,alpha_each_50%_5,alpha_each_60%_5,alpha_each_65%_5,alpha_each_70%_5,alpha_each_75%_5,alpha_each_80%_5,alpha_each_85%_5,alpha_each_90%_5,alpha_each_95%_5,alpha_each_97.5%_5,alpha_each_99.5%_5,b_ex_each_0.5%_5,b_ex_each_2.5%_5,b_ex_each_5%_5,b_ex_each_10%_5,b_ex_each_15%_5,b_ex_each_20%_5,b_ex_each_25%_5,b_ex_each_30%_5,b_ex_each_35%_5,b_ex_each_40%_5,b_ex_each_50%_5,b_ex_each_60%_5,b_ex_each_65%_5,b_ex_each_70%_5,b_ex_each_75%_5,b_ex_each_80%_5,b_ex_each_85%_5,b_ex_each_90%_5,b_ex_each_95%_5,b_ex_each_97.5%_5,b_ex_each_99.5%_5,alpha_each_0.5%_6,alpha_each_2.5%_6,alpha_each_5%_6,alpha_each_10%_6,alpha_each_15%_6,alpha_each_20%_6,alpha_each_25%_6,alpha_each_30%_6,alpha_each_35%_6,alpha_each_40%_6,alpha_each_50%_6,alpha_each_60%_6,alpha_each_65%_6,alpha_each_70%_6,alpha_each_75%_6,alpha_each_80%_6,alpha_each_85%_6,alpha_each_90%_6,alpha_each_95%_6,alpha_each_97.5%_6,alpha_each_99.5%_6,b_ex_each_0.5%_6,b_ex_each_2.5%_6,b_ex_each_5%_6,b_ex_each_10%_6,b_ex_each_15%_6,b_ex_each_20%_6,b_ex_each_25%_6,b_ex_each_30%_6,b_ex_each_35%_6,b_ex_each_40%_6,b_ex_each_50%_6,b_ex_each_60%_6,b_ex_each_65%_6,b_ex_each_70%_6,b_ex_each_75%_6,b_ex_each_80%_6,b_ex_each_85%_6,b_ex_each_90%_6,b_ex_each_95%_6,b_ex_each_97.5%_6,b_ex_each_99.5%_6,alpha_each_0.5%_7,alpha_each_2.5%_7,alpha_each_5%_7,alpha_each_10%_7,alpha_each_15%_7,alpha_each_20%_7,alpha_each_25%_7,alpha_each_30%_7,alpha_each_35%_7,alpha_each_40%_7,alpha_each_50%_7,alpha_each_60%_7,alpha_each_65%_7,alpha_each_70%_7,alpha_each_75%_7,alpha_each_80%_7,alpha_each_85%_7,alpha_each_90%_7,alpha_each_95%_7,alpha_each_97.5%_7,alpha_each_99.5%_7,b_ex_each_0.5%_7,b_ex_each_2.5%_7,b_ex_each_5%_7,b_ex_each_10%_7,b_ex_each_15%_7,b_ex_each_20%_7,b_ex_each_25%_7,b_ex_each_30%_7,b_ex_each_35%_7,b_ex_each_40%_7,b_ex_each_50%_7,b_ex_each_60%_7,b_ex_each_65%_7,b_ex_each_70%_7,b_ex_each_75%_7,b_ex_each_80%_7,b_ex_each_85%_7,b_ex_each_90%_7,b_ex_each_95%_7,b_ex_each_97.5%_7,b_ex_each_99.5%_7,alpha_each_0.5%_8,alpha_each_2.5%_8,alpha_each_5%_8,alpha_each_10%_8,alpha_each_15%_8,alpha_each_20%_8,alpha_each_25%_8,alpha_each_30%_8,alpha_each_35%_8,alpha_each_40%_8,alpha_each_50%_8,alpha_each_60%_8,alpha_each_65%_8,alpha_each_70%_8,alpha_each_75%_8,alpha_each_80%_8,alpha_each_85%_8,alpha_each_90%_8,alpha_each_95%_8,alpha_each_97.5%_8,alpha_each_99.5%_8,b_ex_each_0.5%_8,b_ex_each_2.5%_8,b_ex_each_5%_8,b_ex_each_10%_8,b_ex_each_15%_8,b_ex_each_20%_8,b_ex_each_25%_8,b_ex_each_30%_8,b_ex_each_35%_8,b_ex_each_40%_8,b_ex_each_50%_8,b_ex_each_60%_8,b_ex_each_65%_8,b_ex_each_70%_8,b_ex_each_75%_8,b_ex_each_80%_8,b_ex_each_85%_8,b_ex_each_90%_8,b_ex_each_95%_8,b_ex_each_97.5%_8,b_ex_each_99.5%_8,alpha_each_0.5%_9,alpha_each_2.5%_9,alpha_each_5%_9,alpha_each_10%_9,alpha_each_15%_9,alpha_each_20%_9,alpha_each_25%_9,alpha_each_30%_9,alpha_each_35%_9,alpha_each_40%_9,alpha_each_50%_9,alpha_each_60%_9,alpha_each_65%_9,alpha_each_70%_9,alpha_each_75%_9,alpha_each_80%_9,alpha_each_85%_9,alpha_each_90%_9,alpha_each_95%_9,alpha_each_97.5%_9,alpha_each_99.5%_9,b_ex_each_0.5%_9,b_ex_each_2.5%_9,b_ex_each_5%_9,b_ex_each_10%_9,b_ex_each_15%_9,b_ex_each_20%_9,b_ex_each_25%_9,b_ex_each_30%_9,b_ex_each_35%_9,b_ex_each_40%_9,b_ex_each_50%_9,b_ex_each_60%_9,b_ex_each_65%_9,b_ex_each_70%_9,b_ex_each_75%_9,b_ex_each_80%_9,b_ex_each_85%_9,b_ex_each_90%_9,b_ex_each_95%_9,b_ex_each_97.5%_9,b_ex_each_99.5%_9,alpha_each_0.5%_10,alpha_each_2.5%_10,alpha_each_5%_10,alpha_each_10%_10,alpha_each_15%_10,alpha_each_20%_10,alpha_each_25%_10,alpha_each_30%_10,alpha_each_35%_10,alpha_each_40%_10,alpha_each_50%_10,alpha_each_60%_10,alpha_each_65%_10,alpha_each_70%_10,alpha_each_75%_10,alpha_each_80%_10,alpha_each_85%_10,alpha_each_90%_10,alpha_each_95%_10,alpha_each_97.5%_10,alpha_each_99.5%_10,b_ex_each_0.5%_10,b_ex_each_2.5%_10,b_ex_each_5%_10,b_ex_each_10%_10,b_ex_each_15%_10,b_ex_each_20%_10,b_ex_each_25%_10,b_ex_each_30%_10,b_ex_each_35%_10,b_ex_each_40%_10,b_ex_each_50%_10,b_ex_each_60%_10,b_ex_each_65%_10,b_ex_each_70%_10,b_ex_each_75%_10,b_ex_each_80%_10,b_ex_each_85%_10,b_ex_each_90%_10,b_ex_each_95%_10,b_ex_each_97.5%_10,b_ex_each_99.5%_10,alpha_each_0.5%_11,alpha_each_2.5%_11,alpha_each_5%_11,alpha_each_10%_11,alpha_each_15%_11,alpha_each_20%_11,alpha_each_25%_11,alpha_each_30%_11,alpha_each_35%_11,alpha_each_40%_11,alpha_each_50%_11,alpha_each_60%_11,alpha_each_65%_11,alpha_each_70%_11,alpha_each_75%_11,alpha_each_80%_11,alpha_each_85%_11,alpha_each_90%_11,alpha_each_95%_11,alpha_each_97.5%_11,alpha_each_99.5%_11,b_ex_each_0.5%_11,b_ex_each_2.5%_11,b_ex_each_5%_11,b_ex_each_10%_11,b_ex_each_15%_11,b_ex_each_20%_11,b_ex_each_25%_11,b_ex_each_30%_11,b_ex_each_35%_11,b_ex_each_40%_11,b_ex_each_50%_11,b_ex_each_60%_11,b_ex_each_65%_11,b_ex_each_70%_11,b_ex_each_75%_11,b_ex_each_80%_11,b_ex_each_85%_11,b_ex_each_90%_11,b_ex_each_95%_11,b_ex_each_97.5%_11,b_ex_each_99.5%_11,alpha_each_0.5%_12,alpha_each_2.5%_12,alpha_each_5%_12,alpha_each_10%_12,alpha_each_15%_12,alpha_each_20%_12,alpha_each_25%_12,alpha_each_30%_12,alpha_each_35%_12,alpha_each_40%_12,alpha_each_50%_12,alpha_each_60%_12,alpha_each_65%_12,alpha_each_70%_12,alpha_each_75%_12,alpha_each_80%_12,alpha_each_85%_12,alpha_each_90%_12,alpha_each_95%_12,alpha_each_97.5%_12,alpha_each_99.5%_12,b_ex_each_0.5%_12,b_ex_each_2.5%_12,b_ex_each_5%_12,b_ex_each_10%_12,b_ex_each_15%_12,b_ex_each_20%_12,b_ex_each_25%_12,b_ex_each_30%_12,b_ex_each_35%_12,b_ex_each_40%_12,b_ex_each_50%_12,b_ex_each_60%_12,b_ex_each_65%_12,b_ex_each_70%_12,b_ex_each_75%_12,b_ex_each_80%_12,b_ex_each_85%_12,b_ex_each_90%_12,b_ex_each_95%_12,b_ex_each_97.5%_12,b_ex_each_99.5%_12,alpha_each_0.5%_13,alpha_each_2.5%_13,alpha_each_5%_13,alpha_each_10%_13,alpha_each_15%_13,alpha_each_20%_13,alpha_each_25%_13,alpha_each_30%_13,alpha_each_35%_13,alpha_each_40%_13,alpha_each_50%_13,alpha_each_60%_13,alpha_each_65%_13,alpha_each_70%_13,alpha_each_75%_13,alpha_each_80%_13,alpha_each_85%_13,alpha_each_90%_13,alpha_each_95%_13,alpha_each_97.5%_13,alpha_each_99.5%_13,b_ex_each_0.5%_13,b_ex_each_2.5%_13,b_ex_each_5%_13,b_ex_each_10%_13,b_ex_each_15%_13,b_ex_each_20%_13,b_ex_each_25%_13,b_ex_each_30%_13,b_ex_each_35%_13,b_ex_each_40%_13,b_ex_each_50%_13,b_ex_each_60%_13,b_ex_each_65%_13,b_ex_each_70%_13,b_ex_each_75%_13,b_ex_each_80%_13,b_ex_each_85%_13,b_ex_each_90%_13,b_ex_each_95%_13,b_ex_each_97.5%_13,b_ex_each_99.5%_13,alpha_each_0.5%_14,alpha_each_2.5%_14,alpha_each_5%_14,alpha_each_10%_14,alpha_each_15%_14,alpha_each_20%_14,alpha_each_25%_14,alpha_each_30%_14,alpha_each_35%_14,alpha_each_40%_14,alpha_each_50%_14,alpha_each_60%_14,alpha_each_65%_14,alpha_each_70%_14,alpha_each_75%_14,alpha_each_80%_14,alpha_each_85%_14,alpha_each_90%_14,alpha_each_95%_14,alpha_each_97.5%_14,alpha_each_99.5%_14,b_ex_each_0.5%_14,b_ex_each_2.5%_14,b_ex_each_5%_14,b_ex_each_10%_14,b_ex_each_15%_14,b_ex_each_20%_14,b_ex_each_25%_14,b_ex_each_30%_14,b_ex_each_35%_14,b_ex_each_40%_14,b_ex_each_50%_14,b_ex_each_60%_14,b_ex_each_65%_14,b_ex_each_70%_14,b_ex_each_75%_14,b_ex_each_80%_14,b_ex_each_85%_14,b_ex_each_90%_14,b_ex_each_95%_14,b_ex_each_97.5%_14,b_ex_each_99.5%_14
-28,0,-0.343465763,0,0,-0.388483229999999,0,-0.586665971,-0.0787071520000002,0.393446518,0.290207091,-0.58756932,0.0955728800000006,-0.48286034,0.0183458299999995,0,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,-0.736272435,-0.606493425,-0.5297445,-0.4541684,-0.3931639,-0.345884,-0.3112885,-0.2764977,-0.2443923,-0.2133474,-0.1530485,-0.09574032,-0.068511605,-0.04091266,-0.010480175,0.02686262,0.065859045,0.1160885,0.1924335,0.261616325,0.394862145,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,,-0.16988992,-0.143911275,-0.13021185,-0.1148291,-0.10403045,-0.09513596,-0.088003,-0.08133061,-0.0754693,-0.0697919,-0.05949855,-0.04864236,-0.04304241,-0.03691134,-0.030238525,-0.02347778,-0.015078955,-0.00480754900000001,0.00911779249999998,0.01838344,0.048936306,,,,,,,,,,,,,,,,,,,,,
-27,0,0.343465763,-0.116978333000001,-0.2245463,0.125796560000001,-0.408597237999999,0.0256353659999995,0.361114175,-0.261932996,0.210922891,-0.0189630100000002,-0.571015285,0,0.0235575800000003,-0.294098440000003,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,-0.772611775,-0.62698085,-0.5600796,-0.4765637,-0.41950425,-0.3745072,-0.3362815,-0.3040124,-0.26997945,-0.2400372,-0.182645,-0.12752,-0.098191075,-0.07058878,-0.04003705,-0.00532990999999999,0.03542036,0.08301559,0.15919695,0.21994595,0.361142530000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,,-0.131331135,-0.10727615,-0.09658472,-0.08122681,-0.071514925,-0.06337554,-0.05708575,-0.05070906,-0.04469687,-0.03933802,-0.02951335,-0.0191654,-0.013619595,-0.00746833800000001,-0.0004414385,0.00621150000000001,0.013573485,0.02317618,0.0368775449999999,0.0494255375,0.0785401150000001,,,,,,,,,,,,,,,,,,,,,
