time,ex,chloroplast1,chloroplast2,chloroplast3,chloroplast4,chloroplast5,chloroplast6,chloroplast7,chloroplast8,chloroplast9,chloroplast10,chloroplast11,chloroplast12,chloroplast13,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,dist_0.5%,dist_2.5%,dist_5%,dist_10%,dist_15%,dist_20%,dist_25%,dist_30%,dist_35%,dist_40%,dist_50%,dist_60%,dist_65%,dist_70%,dist_75%,dist_80%,dist_85%,dist_90%,dist_95%,dist_97.5%,dist_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%,alpha_each_0.5%_1,alpha_each_2.5%_1,alpha_each_5%_1,alpha_each_10%_1,alpha_each_15%_1,alpha_each_20%_1,alpha_each_25%_1,alpha_each_30%_1,alpha_each_35%_1,alpha_each_40%_1,alpha_each_50%_1,alpha_each_60%_1,alpha_each_65%_1,alpha_each_70%_1,alpha_each_75%_1,alpha_each_80%_1,alpha_each_85%_1,alpha_each_90%_1,alpha_each_95%_1,alpha_each_97.5%_1,alpha_each_99.5%_1,b_ex_each_0.5%_1,b_ex_each_2.5%_1,b_ex_each_5%_1,b_ex_each_10%_1,b_ex_each_15%_1,b_ex_each_20%_1,b_ex_each_25%_1,b_ex_each_30%_1,b_ex_each_35%_1,b_ex_each_40%_1,b_ex_each_50%_1,b_ex_each_60%_1,b_ex_each_65%_1,b_ex_each_70%_1,b_ex_each_75%_1,b_ex_each_80%_1,b_ex_each_85%_1,b_ex_each_90%_1,b_ex_each_95%_1,b_ex_each_97.5%_1,b_ex_each_99.5%_1,alpha_each_0.5%_2,alpha_each_2.5%_2,alpha_each_5%_2,alpha_each_10%_2,alpha_each_15%_2,alpha_each_20%_2,alpha_each_25%_2,alpha_each_30%_2,alpha_each_35%_2,alpha_each_40%_2,alpha_each_50%_2,alpha_each_60%_2,alpha_each_65%_2,alpha_each_70%_2,alpha_each_75%_2,alpha_each_80%_2,alpha_each_85%_2,alpha_each_90%_2,alpha_each_95%_2,alpha_each_97.5%_2,alpha_each_99.5%_2,b_ex_each_0.5%_2,b_ex_each_2.5%_2,b_ex_each_5%_2,b_ex_each_10%_2,b_ex_each_15%_2,b_ex_each_20%_2,b_ex_each_25%_2,b_ex_each_30%_2,b_ex_each_35%_2,b_ex_each_40%_2,b_ex_each_50%_2,b_ex_each_60%_2,b_ex_each_65%_2,b_ex_each_70%_2,b_ex_each_75%_2,b_ex_each_80%_2,b_ex_each_85%_2,b_ex_each_90%_2,b_ex_each_95%_2,b_ex_each_97.5%_2,b_ex_each_99.5%_2,alpha_each_0.5%_3,alpha_each_2.5%_3,alpha_each_5%_3,alpha_each_10%_3,alpha_each_15%_3,alpha_each_20%_3,alpha_each_25%_3,alpha_each_30%_3,alpha_each_35%_3,alpha_each_40%_3,alpha_each_50%_3,alpha_each_60%_3,alpha_each_65%_3,alpha_each_70%_3,alpha_each_75%_3,alpha_each_80%_3,alpha_each_85%_3,alpha_each_90%_3,alpha_each_95%_3,alpha_each_97.5%_3,alpha_each_99.5%_3,b_ex_each_0.5%_3,b_ex_each_2.5%_3,b_ex_each_5%_3,b_ex_each_10%_3,b_ex_each_15%_3,b_ex_each_20%_3,b_ex_each_25%_3,b_ex_each_30%_3,b_ex_each_35%_3,b_ex_each_40%_3,b_ex_each_50%_3,b_ex_each_60%_3,b_ex_each_65%_3,b_ex_each_70%_3,b_ex_each_75%_3,b_ex_each_80%_3,b_ex_each_85%_3,b_ex_each_90%_3,b_ex_each_95%_3,b_ex_each_97.5%_3,b_ex_each_99.5%_3,alpha_each_0.5%_4,alpha_each_2.5%_4,alpha_each_5%_4,alpha_each_10%_4,alpha_each_15%_4,alpha_each_20%_4,alpha_each_25%_4,alpha_each_30%_4,alpha_each_35%_4,alpha_each_40%_4,alpha_each_50%_4,alpha_each_60%_4,alpha_each_65%_4,alpha_each_70%_4,alpha_each_75%_4,alpha_each_80%_4,alpha_each_85%_4,alpha_each_90%_4,alpha_each_95%_4,alpha_each_97.5%_4,alpha_each_99.5%_4,b_ex_each_0.5%_4,b_ex_each_2.5%_4,b_ex_each_5%_4,b_ex_each_10%_4,b_ex_each_15%_4,b_ex_each_20%_4,b_ex_each_25%_4,b_ex_each_30%_4,b_ex_each_35%_4,b_ex_each_40%_4,b_ex_each_50%_4,b_ex_each_60%_4,b_ex_each_65%_4,b_ex_each_70%_4,b_ex_each_75%_4,b_ex_each_80%_4,b_ex_each_85%_4,b_ex_each_90%_4,b_ex_each_95%_4,b_ex_each_97.5%_4,b_ex_each_99.5%_4,alpha_each_0.5%_5,alpha_each_2.5%_5,alpha_each_5%_5,alpha_each_10%_5,alpha_each_15%_5,alpha_each_20%_5,alpha_each_25%_5,alpha_each_30%_5,alpha_each_35%_5,alpha_each_40%_5,alpha_each_50%_5,alpha_each_60%_5,alpha_each_65%_5,alpha_each_70%_5,alpha_each_75%_5,alpha_each_80%_5,alpha_each_85%_5,alpha_each_90%_5,alpha_each_95%_5,alpha_each_97.5%_5,alpha_each_99.5%_5,b_ex_each_0.5%_5,b_ex_each_2.5%_5,b_ex_each_5%_5,b_ex_each_10%_5,b_ex_each_15%_5,b_ex_each_20%_5,b_ex_each_25%_5,b_ex_each_30%_5,b_ex_each_35%_5,b_ex_each_40%_5,b_ex_each_50%_5,b_ex_each_60%_5,b_ex_each_65%_5,b_ex_each_70%_5,b_ex_each_75%_5,b_ex_each_80%_5,b_ex_each_85%_5,b_ex_each_90%_5,b_ex_each_95%_5,b_ex_each_97.5%_5,b_ex_each_99.5%_5,alpha_each_0.5%_6,alpha_each_2.5%_6,alpha_each_5%_6,alpha_each_10%_6,alpha_each_15%_6,alpha_each_20%_6,alpha_each_25%_6,alpha_each_30%_6,alpha_each_35%_6,alpha_each_40%_6,alpha_each_50%_6,alpha_each_60%_6,alpha_each_65%_6,alpha_each_70%_6,alpha_each_75%_6,alpha_each_80%_6,alpha_each_85%_6,alpha_each_90%_6,alpha_each_95%_6,alpha_each_97.5%_6,alpha_each_99.5%_6,b_ex_each_0.5%_6,b_ex_each_2.5%_6,b_ex_each_5%_6,b_ex_each_10%_6,b_ex_each_15%_6,b_ex_each_20%_6,b_ex_each_25%_6,b_ex_each_30%_6,b_ex_each_35%_6,b_ex_each_40%_6,b_ex_each_50%_6,b_ex_each_60%_6,b_ex_each_65%_6,b_ex_each_70%_6,b_ex_each_75%_6,b_ex_each_80%_6,b_ex_each_85%_6,b_ex_each_90%_6,b_ex_each_95%_6,b_ex_each_97.5%_6,b_ex_each_99.5%_6,alpha_each_0.5%_7,alpha_each_2.5%_7,alpha_each_5%_7,alpha_each_10%_7,alpha_each_15%_7,alpha_each_20%_7,alpha_each_25%_7,alpha_each_30%_7,alpha_each_35%_7,alpha_each_40%_7,alpha_each_50%_7,alpha_each_60%_7,alpha_each_65%_7,alpha_each_70%_7,alpha_each_75%_7,alpha_each_80%_7,alpha_each_85%_7,alpha_each_90%_7,alpha_each_95%_7,alpha_each_97.5%_7,alpha_each_99.5%_7,b_ex_each_0.5%_7,b_ex_each_2.5%_7,b_ex_each_5%_7,b_ex_each_10%_7,b_ex_each_15%_7,b_ex_each_20%_7,b_ex_each_25%_7,b_ex_each_30%_7,b_ex_each_35%_7,b_ex_each_40%_7,b_ex_each_50%_7,b_ex_each_60%_7,b_ex_each_65%_7,b_ex_each_70%_7,b_ex_each_75%_7,b_ex_each_80%_7,b_ex_each_85%_7,b_ex_each_90%_7,b_ex_each_95%_7,b_ex_each_97.5%_7,b_ex_each_99.5%_7,alpha_each_0.5%_8,alpha_each_2.5%_8,alpha_each_5%_8,alpha_each_10%_8,alpha_each_15%_8,alpha_each_20%_8,alpha_each_25%_8,alpha_each_30%_8,alpha_each_35%_8,alpha_each_40%_8,alpha_each_50%_8,alpha_each_60%_8,alpha_each_65%_8,alpha_each_70%_8,alpha_each_75%_8,alpha_each_80%_8,alpha_each_85%_8,alpha_each_90%_8,alpha_each_95%_8,alpha_each_97.5%_8,alpha_each_99.5%_8,b_ex_each_0.5%_8,b_ex_each_2.5%_8,b_ex_each_5%_8,b_ex_each_10%_8,b_ex_each_15%_8,b_ex_each_20%_8,b_ex_each_25%_8,b_ex_each_30%_8,b_ex_each_35%_8,b_ex_each_40%_8,b_ex_each_50%_8,b_ex_each_60%_8,b_ex_each_65%_8,b_ex_each_70%_8,b_ex_each_75%_8,b_ex_each_80%_8,b_ex_each_85%_8,b_ex_each_90%_8,b_ex_each_95%_8,b_ex_each_97.5%_8,b_ex_each_99.5%_8,alpha_each_0.5%_9,alpha_each_2.5%_9,alpha_each_5%_9,alpha_each_10%_9,alpha_each_15%_9,alpha_each_20%_9,alpha_each_25%_9,alpha_each_30%_9,alpha_each_35%_9,alpha_each_40%_9,alpha_each_50%_9,alpha_each_60%_9,alpha_each_65%_9,alpha_each_70%_9,alpha_each_75%_9,alpha_each_80%_9,alpha_each_85%_9,alpha_each_90%_9,alpha_each_95%_9,alpha_each_97.5%_9,alpha_each_99.5%_9,b_ex_each_0.5%_9,b_ex_each_2.5%_9,b_ex_each_5%_9,b_ex_each_10%_9,b_ex_each_15%_9,b_ex_each_20%_9,b_ex_each_25%_9,b_ex_each_30%_9,b_ex_each_35%_9,b_ex_each_40%_9,b_ex_each_50%_9,b_ex_each_60%_9,b_ex_each_65%_9,b_ex_each_70%_9,b_ex_each_75%_9,b_ex_each_80%_9,b_ex_each_85%_9,b_ex_each_90%_9,b_ex_each_95%_9,b_ex_each_97.5%_9,b_ex_each_99.5%_9,alpha_each_0.5%_10,alpha_each_2.5%_10,alpha_each_5%_10,alpha_each_10%_10,alpha_each_15%_10,alpha_each_20%_10,alpha_each_25%_10,alpha_each_30%_10,alpha_each_35%_10,alpha_each_40%_10,alpha_each_50%_10,alpha_each_60%_10,alpha_each_65%_10,alpha_each_70%_10,alpha_each_75%_10,alpha_each_80%_10,alpha_each_85%_10,alpha_each_90%_10,alpha_each_95%_10,alpha_each_97.5%_10,alpha_each_99.5%_10,b_ex_each_0.5%_10,b_ex_each_2.5%_10,b_ex_each_5%_10,b_ex_each_10%_10,b_ex_each_15%_10,b_ex_each_20%_10,b_ex_each_25%_10,b_ex_each_30%_10,b_ex_each_35%_10,b_ex_each_40%_10,b_ex_each_50%_10,b_ex_each_60%_10,b_ex_each_65%_10,b_ex_each_70%_10,b_ex_each_75%_10,b_ex_each_80%_10,b_ex_each_85%_10,b_ex_each_90%_10,b_ex_each_95%_10,b_ex_each_97.5%_10,b_ex_each_99.5%_10,alpha_each_0.5%_11,alpha_each_2.5%_11,alpha_each_5%_11,alpha_each_10%_11,alpha_each_15%_11,alpha_each_20%_11,alpha_each_25%_11,alpha_each_30%_11,alpha_each_35%_11,alpha_each_40%_11,alpha_each_50%_11,alpha_each_60%_11,alpha_each_65%_11,alpha_each_70%_11,alpha_each_75%_11,alpha_each_80%_11,alpha_each_85%_11,alpha_each_90%_11,alpha_each_95%_11,alpha_each_97.5%_11,alpha_each_99.5%_11,b_ex_each_0.5%_11,b_ex_each_2.5%_11,b_ex_each_5%_11,b_ex_each_10%_11,b_ex_each_15%_11,b_ex_each_20%_11,b_ex_each_25%_11,b_ex_each_30%_11,b_ex_each_35%_11,b_ex_each_40%_11,b_ex_each_50%_11,b_ex_each_60%_11,b_ex_each_65%_11,b_ex_each_70%_11,b_ex_each_75%_11,b_ex_each_80%_11,b_ex_each_85%_11,b_ex_each_90%_11,b_ex_each_95%_11,b_ex_each_97.5%_11,b_ex_each_99.5%_11,alpha_each_0.5%_12,alpha_each_2.5%_12,alpha_each_5%_12,alpha_each_10%_12,alpha_each_15%_12,alpha_each_20%_12,alpha_each_25%_12,alpha_each_30%_12,alpha_each_35%_12,alpha_each_40%_12,alpha_each_50%_12,alpha_each_60%_12,alpha_each_65%_12,alpha_each_70%_12,alpha_each_75%_12,alpha_each_80%_12,alpha_each_85%_12,alpha_each_90%_12,alpha_each_95%_12,alpha_each_97.5%_12,alpha_each_99.5%_12,b_ex_each_0.5%_12,b_ex_each_2.5%_12,b_ex_each_5%_12,b_ex_each_10%_12,b_ex_each_15%_12,b_ex_each_20%_12,b_ex_each_25%_12,b_ex_each_30%_12,b_ex_each_35%_12,b_ex_each_40%_12,b_ex_each_50%_12,b_ex_each_60%_12,b_ex_each_65%_12,b_ex_each_70%_12,b_ex_each_75%_12,b_ex_each_80%_12,b_ex_each_85%_12,b_ex_each_90%_12,b_ex_each_95%_12,b_ex_each_97.5%_12,b_ex_each_99.5%_12,alpha_each_0.5%_13,alpha_each_2.5%_13,alpha_each_5%_13,alpha_each_10%_13,alpha_each_15%_13,alpha_each_20%_13,alpha_each_25%_13,alpha_each_30%_13,alpha_each_35%_13,alpha_each_40%_13,alpha_each_50%_13,alpha_each_60%_13,alpha_each_65%_13,alpha_each_70%_13,alpha_each_75%_13,alpha_each_80%_13,alpha_each_85%_13,alpha_each_90%_13,alpha_each_95%_13,alpha_each_97.5%_13,alpha_each_99.5%_13,b_ex_each_0.5%_13,b_ex_each_2.5%_13,b_ex_each_5%_13,b_ex_each_10%_13,b_ex_each_15%_13,b_ex_each_20%_13,b_ex_each_25%_13,b_ex_each_30%_13,b_ex_each_35%_13,b_ex_each_40%_13,b_ex_each_50%_13,b_ex_each_60%_13,b_ex_each_65%_13,b_ex_each_70%_13,b_ex_each_75%_13,b_ex_each_80%_13,b_ex_each_85%_13,b_ex_each_90%_13,b_ex_each_95%_13,b_ex_each_97.5%_13,b_ex_each_99.5%_13
-28,0,0,-0.164729674,-0.262428324,0,0.278112853000001,0.221097259,0.232777650000001,0.0441865700000008,-0.0985812300000006,0.287808113000001,0,0.281857340000002,0.27842579,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,-0.5422709,-0.4208616,-0.36521815,-0.2954832,-0.2497105,-0.2108624,-0.18450675,-0.1605709,-0.13890805,-0.11903,-0.08432635,-0.05291074,-0.03924717,-0.02694606,-0.014167,-0.00413900799999999,0.00319949,0.0145645,0.03842113,0.0643082775,0.126433485,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,,-0.03324446,-0.0213395775,-0.01580497,-0.009299795,-0.005404009,-0.002470608,-0.00073899125,0.0004059022,0.0016550315,0.003182222,0.007523845,0.01277876,0.01564177,0.01915181,0.0228461,0.02761052,0.033248765,0.04019702,0.050545835,0.060753695,0.084234621,,,,,,,,,,,,,,,,,,,,,
-27,0,-0.292628435999999,0.116303297,0.13658508,0.0841218299999991,0,-0.414765179,0,0,-0.0938083799999987,0.131372005000001,-0.2844601,0.201111640000001,0,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,-0.558607885,-0.429276575,-0.3676636,-0.2988529,-0.2535807,-0.2157874,-0.188414,-0.1637326,-0.1435151,-0.1242132,-0.0894379,-0.05712636,-0.042758265,-0.03007879,-0.0162979,-0.00637862999999999,0.00164215850000001,0.01099399,0.03327795,0.0565523525,0.12221046,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,,-0.061818331,-0.0461413275,-0.036727735,-0.02765511,-0.021947755,-0.01788886,-0.0142229,-0.01124815,-0.00837354,-0.00591606,-0.00205839,0.000348854800000001,0.00152678,0.003467654,0.0056263675,0.008217668,0.011843985,0.01670033,0.025095605,0.03232609,0.048241116,,,,,,,,,,,,,,,,,,,,,
