s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.1219924,0.131967475,0.1368197,0.1424277,0.14609855,0.1494952,0.15221,0.1550459,0.1573727,0.159585,0.163583,0.1682834,0.1705317,0.1728848,0.175637,0.1788072,0.1823178,0.1868472,0.1941782,0.2012274,0.213686465
s_b_ex,0.0021674184,0.00486559,0.005927199,0.00714129,0.008413682,0.009556456,0.010674625,0.01181239,0.01303827,0.01421826,0.01704385,0.02003522,0.021587825,0.02317804,0.025011725,0.02735712,0.03017591,0.03411568,0.04034827,0.046029075,0.0572505265
