cell,chloroplast,s_b_ex,s_Y
1,1,0.0374800015407758,0.140638647391013
1,2,0.00550476964966562,0.177533227077815
1,3,0.00398494206288128,0.170305451419871
1,4,0.0235097451438792,0.137748578819163
1,5,0.0432255664720701,0.20258830394782
1,6,0.0811169354244237,0.198975988081052
1,7,0.0546428544283994,0.199783926036827
1,8,0.0679945189695119,0.184240352217781
1,9,0.0719415244309814,0.188813993399868
1,10,0.00736084316144673,0.199284283266538
1,11,0.0671008245272067,0.221862488551383
