time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-28,0,0,-0.37217261,-0.285755925,-0.24231975,-0.1858135,-0.1488033,-0.1239082,-0.100326,-0.07763764,-0.05502124,-0.03521362,-0.000983645,0.03503276,0.0551933,0.07607525,0.09726205,0.1232612,0.1501587,0.1835366,0.24647605,0.292914675,0.410519575,-0.37217261,-0.285755925,-0.24231975,-0.1858135,-0.1488033,-0.1239082,-0.100326,-0.07763764,-0.05502124,-0.03521362,-0.000983645,0.03503276,0.0551933,0.07607525,0.09726205,0.1232612,0.1501587,0.1835366,0.24647605,0.292914675,0.410519575,,,,,,,,,,,,,,,,,,,,,
-27,0,-0.320603939999998,-0.56367177,-0.446879075,-0.39760235,-0.3367695,-0.29892345,-0.2665304,-0.24130675,-0.2183724,-0.1965332,-0.1759276,-0.13682,-0.09841564,-0.07762928,-0.05718625,-0.0357091,-0.00908610399999997,0.020068895,0.05646854,0.10869445,0.151107525,0.265828575000001,-0.56367177,-0.446879075,-0.39760235,-0.3367695,-0.29892345,-0.2665304,-0.24130675,-0.2183724,-0.1965332,-0.1759276,-0.13682,-0.09841564,-0.07762928,-0.05718625,-0.0357091,-0.00908610399999997,0.020068895,0.05646854,0.10869445,0.151107525,0.265828575000001,,,,,,,,,,,,,,,,,,,,,
-26,0,0.29294964,-0.26121475,-0.179865475,-0.1301717,-0.07840316,-0.03710207,-0.005757658,0.020608125,0.04522002,0.065381305,0.08440828,0.1224455,0.1619892,0.1815539,0.2006562,0.2236295,0.2511228,0.2842822,0.3186362,0.3746432,0.43243245,0.53908631,-0.26121475,-0.179865475,-0.1301717,-0.07840316,-0.03710207,-0.005757658,0.020608125,0.04522002,0.065381305,0.08440828,0.1224455,0.1619892,0.1815539,0.2006562,0.2236295,0.2511228,0.2842822,0.3186362,0.3746432,0.43243245,0.53908631,,,,,,,,,,,,,,,,,,,,,
-25,0,-0.264987420000001,-0.502533795,-0.40539765,-0.35403505,-0.3031503,-0.26129105,-0.2308196,-0.20599125,-0.1833322,-0.16212405,-0.1419844,-0.1072765,-0.0758426,-0.055999145,-0.03385017,-0.013543475,0.01442728,0.042528595,0.08003928,0.1351989,0.17988535,0.26879561,-0.502533795,-0.40539765,-0.35403505,-0.3031503,-0.26129105,-0.2308196,-0.20599125,-0.1833322,-0.16212405,-0.1419844,-0.1072765,-0.0758426,-0.055999145,-0.03385017,-0.013543475,0.01442728,0.042528595,0.08003928,0.1351989,0.17988535,0.26879561,,,,,,,,,,,,,,,,,,,,,
-24,0,-0.0279622199999992,-0.40191359,-0.30646775,-0.2583203,-0.2019319,-0.16591715,-0.1365534,-0.11364425,-0.09105924,-0.070194505,-0.0521213799999999,-0.01493085,0.01861022,0.037717955,0.05785201,0.079815325,0.1045036,0.1370732,0.1792334,0.23063525,0.283009225,0.39581043,-0.40191359,-0.30646775,-0.2583203,-0.2019319,-0.16591715,-0.1365534,-0.11364425,-0.09105924,-0.070194505,-0.0521213799999999,-0.01493085,0.01861022,0.037717955,0.05785201,0.079815325,0.1045036,0.1370732,0.1792334,0.23063525,0.283009225,0.39581043,,,,,,,,,,,,,,,,,,,,,
-23,0,0.0279622199999992,-0.35196469,-0.273414975,-0.22435565,-0.177644,-0.14166555,-0.1084456,-0.080501275,-0.06022437,-0.04038971,-0.02125124,0.0146841,0.05023416,0.068534385,0.0878363799999999,0.10836875,0.133938,0.16046365,0.2000454,0.25210905,0.3051498,0.400053650000001,-0.35196469,-0.273414975,-0.22435565,-0.177644,-0.14166555,-0.1084456,-0.080501275,-0.06022437,-0.04038971,-0.02125124,0.0146841,0.05023416,0.068534385,0.0878363799999999,0.10836875,0.133938,0.16046365,0.2000454,0.25210905,0.3051498,0.400053650000001,,,,,,,,,,,,,,,,,,,,,
-22,0,0.0312167599999995,-0.376711765,-0.288291875,-0.2368258,-0.1879021,-0.1447837,-0.1141878,-0.09089945,-0.07027184,-0.05074561,-0.02866718,0.01114945,0.05187246,0.069597255,0.08948729,0.11110775,0.1346162,0.1606341,0.2022358,0.255293,0.307152925,0.4010227,-0.376711765,-0.288291875,-0.2368258,-0.1879021,-0.1447837,-0.1141878,-0.09089945,-0.07027184,-0.05074561,-0.02866718,0.01114945,0.05187246,0.069597255,0.08948729,0.11110775,0.1346162,0.1606341,0.2022358,0.255293,0.307152925,0.4010227,,,,,,,,,,,,,,,,,,,,,
-21,0,-0.0312167599999995,-0.40611917,-0.307041725,-0.2498672,-0.2020291,-0.1681095,-0.1367912,-0.11223775,-0.08779694,-0.0685715,-0.04890126,-0.01438015,0.0239412,0.043483595,0.063338,0.08650305,0.1092398,0.13983745,0.1838041,0.23467405,0.284772275,0.373454785,-0.40611917,-0.307041725,-0.2498672,-0.2020291,-0.1681095,-0.1367912,-0.11223775,-0.08779694,-0.0685715,-0.04890126,-0.01438015,0.0239412,0.043483595,0.063338,0.08650305,0.1092398,0.13983745,0.1838041,0.23467405,0.284772275,0.373454785,,,,,,,,,,,,,,,,,,,,,
-20,0,0,-0.39616106,-0.303801075,-0.252881,-0.2020623,-0.16559605,-0.1330154,-0.10714,-0.08205055,-0.060984265,-0.03981352,-0.004850685,0.03216146,0.051994415,0.07186891,0.094789725,0.123489,0.1517928,0.1905308,0.24761025,0.297328825,0.392094655,-0.39616106,-0.303801075,-0.252881,-0.2020623,-0.16559605,-0.1330154,-0.10714,-0.08205055,-0.060984265,-0.03981352,-0.004850685,0.03216146,0.051994415,0.07186891,0.094789725,0.123489,0.1517928,0.1905308,0.24761025,0.297328825,0.392094655,,,,,,,,,,,,,,,,,,,,,
-19,0,0.0312167599999995,-0.361586785,-0.275299825,-0.23336945,-0.1776246,-0.14149995,-0.1116282,-0.084916075,-0.06239988,-0.040772175,-0.02236694,0.0148311,0.05534714,0.072625845,0.0914022799999999,0.11230075,0.138114,0.167458,0.2036503,0.26008145,0.3082373,0.410316470000001,-0.361586785,-0.275299825,-0.23336945,-0.1776246,-0.14149995,-0.1116282,-0.084916075,-0.06239988,-0.040772175,-0.02236694,0.0148311,0.05534714,0.072625845,0.0914022799999999,0.11230075,0.138114,0.167458,0.2036503,0.26008145,0.3082373,0.410316470000001,,,,,,,,,,,,,,,,,,,,,
