s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.16109392,0.171913875,0.1773489,0.1837418,0.18835945,0.1920218,0.19571975,0.1993153,0.20232555,0.2052868,0.2105135,0.2157108,0.2184776,0.2213145,0.224906,0.228817,0.23352335,0.2393062,0.24846635,0.2558237,0.2707948
s_b_ex,0.011558786,0.0159289225,0.01839969,0.02173057,0.024478525,0.02664634,0.02868755,0.03063155,0.03245056,0.03415334,0.03767025,0.04211138,0.044413835,0.04688445,0.049390175,0.05224184,0.05583429,0.06024139,0.06780094,0.0750266050000001,0.090315569
