time,Y,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_50%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_50%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-28,0.281857340000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27,0.201111640000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26,-0.565862210000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25,-0.0796297199999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24,0.28371301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22,-0.28371301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21,-0.360697869999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19,-0.284126230000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18,0.078154780000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0.20597145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13,0.284363719999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12,-0.284363719999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,-0.0738736300000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,-0.285012469999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,-0.492745169999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7,0.362721709999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,-0.19917019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,-0.281351619999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,-0.281029280000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.368968649999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,-0.179427054371143,-0.134710324656524,-0.111830801722447,-0.0854521770730833,-0.0676546442549589,-0.0535097293643854,-0.0413746518753771,0.00759867869524071,0.0565720092658585,0.0687070867548668,0.0828520016454403,0.100649534463565,0.127028159112929,0.149907682047006,0.194624411761625,-0.179427054371143,-0.134710324656524,-0.111830801722447,-0.0854521770730833,-0.0676546442549589,-0.0535097293643854,-0.0413746518753771,0.00759867869524071,0.0565720092658585,0.0687070867548668,0.0828520016454403,0.100649534463565,0.127028159112929,0.149907682047006,0.194624411761625
2,0,-0.168365284245614,-0.126170747670654,-0.104581716598377,-0.0796909464175501,-0.0628972619457429,-0.0495501738981821,-0.0380995608006295,0.00811148819931511,0.0543225371992597,0.0657731502968123,0.0791202383443731,0.0959139228161803,0.120804692997007,0.142393724069285,0.184588260644245,-0.168365284245614,-0.126170747670654,-0.104581716598377,-0.0796909464175501,-0.0628972619457429,-0.0495501738981821,-0.0380995608006295,0.00811148819931511,0.0543225371992597,0.0657731502968123,0.0791202383443731,0.0959139228161803,0.120804692997007,0.142393724069285,0.184588260644245
3,0,-0.159857366918839,-0.119510404565591,-0.0988666934451049,-0.0750658166267274,-0.0590074780322843,-0.0462448195771138,-0.0352955950312344,0.00889200852242787,0.0530796120760902,0.0640288366219695,0.07679149507714,0.0928498336715832,0.116650710489961,0.137294421610447,0.177641383963695,-0.159857366918839,-0.119510404565591,-0.0988666934451049,-0.0750658166267274,-0.0590074780322843,-0.0462448195771138,-0.0352955950312344,0.00889200852242787,0.0530796120760902,0.0640288366219695,0.07679149507714,0.0928498336715832,0.116650710489961,0.137294421610447,0.177641383963695
4,0,-0.153191722782724,-0.114181691030267,-0.0942220266756618,-0.07120981196933,-0.0556835799577023,-0.0433438229464315,-0.0327574101835596,0.00996599988635855,0.0526894099562766,0.0632758227191486,0.0756155797304194,0.0911418117420471,0.114154026448379,0.134113690802984,0.173123722555441,-0.153191722782724,-0.114181691030267,-0.0942220266756618,-0.07120981196933,-0.0556835799577023,-0.0433438229464315,-0.0327574101835596,0.00996599988635855,0.0526894099562766,0.0632758227191486,0.0756155797304194,0.0911418117420471,0.114154026448379,0.134113690802984,0.173123722555441
5,0.0913273600000011,-0.147782883720198,-0.109730645953724,-0.0902610413509892,-0.0678138341532319,-0.0526688100252603,-0.0406320249553835,-0.0303055351410945,0.0113689082044356,0.0530433515499657,0.0633698413642548,0.0754066264341315,0.0905516505621032,0.11299885775986,0.132468462362595,0.170520700129069,-0.147782883720198,-0.109730645953724,-0.0902610413509892,-0.0678138341532319,-0.0526688100252603,-0.0406320249553835,-0.0303055351410945,0.0113689082044356,0.0530433515499657,0.0633698413642548,0.0754066264341315,0.0905516505621032,0.11299885775986,0.132468462362595,0.170520700129069
6,0,-0.146171458225161,-0.108800030723397,-0.0896787658620657,-0.0676331720771147,-0.0527591146120995,-0.0409376852561224,-0.030795951468723,0.0101328750492283,0.0510617015671795,0.061203435354579,0.073024864710556,0.0878989221755712,0.109944515960522,0.129065780821854,0.166437208323618,-0.146171458225161,-0.108800030723397,-0.0896787658620657,-0.0676331720771147,-0.0527591146120995,-0.0409376852561224,-0.030795951468723,0.0101328750492283,0.0510617015671795,0.061203435354579,0.073024864710556,0.0878989221755712,0.109944515960522,0.129065780821854,0.166437208323618
7,0,-0.145061106754533,-0.108170726840481,-0.0892955922168852,-0.0675337708329062,-0.0528511732596143,-0.0411819101561769,-0.0311707214643164,0.00923126638087044,0.0496332542260573,0.0596444429179178,0.0713137060213552,0.0859963035946471,0.107758124978626,0.126633259602222,0.163523639516274,-0.145061106754533,-0.108170726840481,-0.0892955922168852,-0.0675337708329062,-0.0528511732596143,-0.0411819101561769,-0.0311707214643164,0.00923126638087044,0.0496332542260573,0.0596444429179178,0.0713137060213552,0.0859963035946471,0.107758124978626,0.126633259602222,0.163523639516274
8,0.0946755800000005,-0.144242716363454,-0.10769073363643,-0.0889887415089619,-0.0674265423342987,-0.0528786289179236,-0.0413164085128291,-0.0313970529248841,0.00863432558884545,0.048665704102575,0.05858505969052,0.0701472800956145,0.0846951935119896,0.106257392686653,0.124959384814121,0.161511367541145,-0.144242716363454,-0.10769073363643,-0.0889887415089619,-0.0674265423342987,-0.0528786289179236,-0.0413164085128291,-0.0313970529248841,0.00863432558884545,0.048665704102575,0.05858505969052,0.0701472800956145,0.0846951935119896,0.106257392686653,0.124959384814121,0.161511367541145
9,0,-0.146686934824895,-0.110372233776879,-0.0917916479251234,-0.0703694224110269,-0.0559159485589097,-0.0444287857256922,-0.0345738228511649,0.00519768705905598,0.0449691969692768,0.0548241598438042,0.0663113226770217,0.0807647965291389,0.102187022043235,0.120767607894991,0.157082308943007,-0.146686934824895,-0.110372233776879,-0.0917916479251234,-0.0703694224110269,-0.0559159485589097,-0.0444287857256922,-0.0345738228511649,0.00519768705905598,0.0449691969692768,0.0548241598438042,0.0663113226770217,0.0807647965291389,0.102187022043235,0.120767607894991,0.157082308943007
10,0.0979832499999986,-0.149257763808624,-0.113109057485832,-0.0946134036080142,-0.0732890992204938,-0.0589016922875959,-0.0474670373474099,-0.0376571215697122,0.00193259252039287,0.041522306610498,0.0513322223881957,0.0627668773283816,0.0771542842612795,0.0984785886487999,0.116974242526618,0.15312294884941,-0.149257763808624,-0.113109057485832,-0.0946134036080142,-0.0732890992204938,-0.0589016922875959,-0.0474670373474099,-0.0376571215697122,0.00193259252039287,0.041522306610498,0.0513322223881957,0.0627668773283816,0.0771542842612795,0.0984785886487999,0.116974242526618,0.15312294884941
11,0,-0.155208020884134,-0.119175247564653,-0.100738911347697,-0.0794829964242172,-0.0651417315380276,-0.0537437488338327,-0.0439652945692574,-0.0045025491848567,0.034960196199544,0.0447386504641193,0.0561366331683141,0.0704778980545038,0.0917338129779839,0.11017014919494,0.146202922514421,-0.155208020884134,-0.119175247564653,-0.100738911347697,-0.0794829964242172,-0.0651417315380276,-0.0537437488338327,-0.0439652945692574,-0.0045025491848567,0.034960196199544,0.0447386504641193,0.0561366331683141,0.0704778980545038,0.0917338129779839,0.11017014919494,0.146202922514421
12,0.101249620000001,-0.161453509491605,-0.125501610868825,-0.107106654566942,-0.0858984480354105,-0.0715893717747726,-0.060216971569766,-0.0504604648115855,-0.0110862926140341,0.0282878795835172,0.0380443863416978,0.0494167865467044,0.0637258628073423,0.0849340693388737,0.103329025640757,0.139280924263537,-0.161453509491605,-0.125501610868825,-0.107106654566942,-0.0858984480354105,-0.0715893717747726,-0.060216971569766,-0.0504604648115855,-0.0110862926140341,0.0282878795835172,0.0380443863416978,0.0494167865467044,0.0637258628073423,0.0849340693388737,0.103329025640757,0.139280924263537
13,0.275763730000001,-0.171509004941826,-0.13561347804235,-0.117247364595131,-0.0960724120278184,-0.0817857720589654,-0.0704312035074244,-0.0606899947201569,-0.0213775602896087,0.0179348741409395,0.027676082928207,0.039030651479748,0.0533172914486011,0.0744922440159138,0.0928583574631328,0.128753884362608,-0.171509004941826,-0.13561347804235,-0.117247364595131,-0.0960724120278184,-0.0817857720589654,-0.0704312035074244,-0.0606899947201569,-0.0213775602896087,0.0179348741409395,0.027676082928207,0.039030651479748,0.0533172914486011,0.0744922440159138,0.0928583574631328,0.128753884362608
14,0.103269879999999,-0.191442852192241,-0.155586595179354,-0.137240574352427,-0.1160887872895,-0.101817776976478,-0.0904756303799209,-0.0807450785239579,-0.0414756520939867,-0.00220622566401537,0.00752432619194762,0.0188664727885044,0.0331374831015266,0.0542892701644532,0.0726352909913811,0.108491548004268,-0.191442852192241,-0.155586595179354,-0.137240574352427,-0.1160887872895,-0.101817776976478,-0.0904756303799209,-0.0807450785239579,-0.0414756520939867,-0.00220622566401537,0.00752432619194762,0.0188664727885044,0.0331374831015266,0.0542892701644532,0.0726352909913811,0.108491548004268
15,-0.166903650000002,-0.216203741830958,-0.180374830129012,-0.162042800657731,-0.140907144731804,-0.126647018020333,-0.115313521365272,-0.105590390388907,-0.0663509122794141,-0.0271114341699214,-0.0173883031935563,-0.00605480653849525,0.00820532017297583,0.0293409760989024,0.0476730055701834,0.0835019172721299,-0.216203741830958,-0.180374830129012,-0.162042800657731,-0.140907144731804,-0.126647018020333,-0.115313521365272,-0.105590390388907,-0.0663509122794141,-0.0271114341699214,-0.0173883031935563,-0.00605480653849525,0.00820532017297583,0.0293409760989024,0.0476730055701834,0.0835019172721299
