time,Y,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_50%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_50%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27,-0.00693473999999839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26,0.00693473999999839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25,-0.305200750000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24,-0.294104179999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22,0.294104179999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-0.00140052999999796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19,-0.29270365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18,-0.29553164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17,0.0014277199999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,0.00428276000000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0.294062749999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13,0.588128600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9,-0.294064810000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,0.00700074000000228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7,-0.29399652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6,0.00989247999999776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,-0.293898239999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,-0.303980160000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,0.29399175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-0.00713658999999822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.289821159999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.294104179999998,-0.0967191454933294,-0.0765178003119751,-0.0661816880039926,-0.0542648124777181,-0.0462245531356341,-0.0398344098919538,-0.0343522359780194,-0.0122279178122798,0.00989640035345988,0.0153785742673942,0.0217687175110746,0.0298089768531585,0.0417258523794331,0.0520619646874156,0.0722633098687698,-0.0967191454933294,-0.0765178003119751,-0.0661816880039926,-0.0542648124777181,-0.0462245531356341,-0.0398344098919538,-0.0343522359780194,-0.0122279178122798,0.00989640035345988,0.0153785742673942,0.0217687175110746,0.0298089768531585,0.0417258523794331,0.0520619646874156,0.0722633098687698
2,-0.00140052999999796,-0.097322917831158,-0.0772700874895088,-0.0670099634906618,-0.0551806976182336,-0.047199548093672,-0.0408563834591392,-0.0354145130087986,-0.0134528468613514,0.00850881928609588,0.0139506897364364,0.0202938543709693,0.0282750038955309,0.040104269767959,0.050364393766806,0.0704172241084553,-0.097322917831158,-0.0772700874895088,-0.0670099634906618,-0.0551806976182336,-0.047199548093672,-0.0408563834591392,-0.0354145130087986,-0.0134528468613514,0.00850881928609588,0.0139506897364364,0.0202938543709693,0.0282750038955309,0.040104269767959,0.050364393766806,0.0704172241084553
3,0.295504959999999,-0.098014861950164,-0.0780970214515785,-0.0679059656343708,-0.0561563309519777,-0.0482289082132829,-0.0419284439249831,-0.0365232065695997,-0.014709379994729,0.00710444658014162,0.0125096839355251,0.0188101482238248,0.0267375709625196,0.0384872056449127,0.0486782614621204,0.068596101960706,-0.098014861950164,-0.0780970214515785,-0.0679059656343708,-0.0561563309519777,-0.0482289082132829,-0.0419284439249831,-0.0365232065695997,-0.014709379994729,0.00710444658014162,0.0125096839355251,0.0188101482238248,0.0267375709625196,0.0384872056449127,0.0486782614621204,0.068596101960706
4,0,-0.0995720053035607,-0.0797767833634623,-0.0696484659025465,-0.0579711645269498,-0.0500925447269474,-0.0438308674672356,-0.0384589059287182,-0.0167793700150208,0.00490016589867659,0.010272127437194,0.0165338046969057,0.0244124244969082,0.0360897258725049,0.0462180433334206,0.0660132652735191,-0.0995720053035607,-0.0797767833634623,-0.0696484659025465,-0.0579711645269498,-0.0500925447269474,-0.0438308674672356,-0.0384589059287182,-0.0167793700150208,0.00490016589867659,0.010272127437194,0.0165338046969057,0.0244124244969082,0.0360897258725049,0.0462180433334206,0.0660132652735191
5,0.29822738,-0.101220427689501,-0.0815365200696266,-0.0714651570988694,-0.0598535206028385,-0.0520192045853343,-0.0457927385674938,-0.0404509851392334,-0.0188933595941242,0.00266426595098498,0.00800601937924535,0.0142324853970859,0.0220668014145901,0.033678437910621,0.0437498008813782,0.0634337085012527,-0.101220427689501,-0.0815365200696266,-0.0714651570988694,-0.0598535206028385,-0.0520192045853343,-0.0457927385674938,-0.0404509851392334,-0.0188933595941242,0.00266426595098498,0.00800601937924535,0.0142324853970859,0.0220668014145901,0.033678437910621,0.0437498008813782,0.0634337085012527
6,-0.0041226899999991,-0.103743577423827,-0.0841606647760655,-0.0741409763529646,-0.0625889173009425,-0.0547947979020665,-0.0486002788824529,-0.0432859331340566,-0.0218389163071342,-0.000391899480211746,0.00492244626818456,0.0111169652877982,0.0189110846866741,0.0304631437386963,0.0404828321617971,0.0600657448095591,-0.103743577423827,-0.0841606647760655,-0.0741409763529646,-0.0625889173009425,-0.0547947979020665,-0.0486002788824529,-0.0432859331340566,-0.0218389163071342,-0.000391899480211746,0.00492244626818456,0.0111169652877982,0.0189110846866741,0.0304631437386963,0.0404828321617971,0.0600657448095591
7,-0.00137434999999897,-0.106352548756819,-0.0868612190560328,-0.0768883894741104,-0.0653903556649445,-0.0576326868409382,-0.0514671375827243,-0.0461776453100925,-0.024830929242316,-0.00348421317453945,0.00180527909809239,0.00797082835630629,0.0157284971803126,0.0272265309894785,0.0371993605714009,0.0566906902721866,-0.106352548756819,-0.0868612190560328,-0.0768883894741104,-0.0653903556649445,-0.0576326868409382,-0.0514671375827243,-0.0461776453100925,-0.024830929242316,-0.00348421317453945,0.00180527909809239,0.00797082835630629,0.0157284971803126,0.0272265309894785,0.0371993605714009,0.0566906902721866
8,0.29411764,-0.109058904596537,-0.0896505801798622,-0.0797202206379803,-0.0682711520650347,-0.0605465198534433,-0.0544072270474948,-0.0491402604729878,-0.0278844509908183,-0.00662864150864889,-0.00136167493414191,0.0047776178718066,0.012502250083398,0.0239513186563437,0.0338816781982255,0.0532900026149004,-0.109058904596537,-0.0896505801798622,-0.0797202206379803,-0.0682711520650347,-0.0605465198534433,-0.0544072270474948,-0.0491402604729878,-0.0278844509908183,-0.00662864150864889,-0.00136167493414191,0.0047776178718066,0.012502250083398,0.0239513186563437,0.0338816781982255,0.0532900026149004
9,0.00136162999999812,-0.112642299704536,-0.0933091688803798,-0.0834172824901686,-0.072012570997129,-0.0643178662967644,-0.0582023589280176,-0.0529557981407342,-0.0317823399549745,-0.0106088817692149,-0.00536232098193147,0.00075318638681534,0.00844789108717993,0.0198526025802196,0.0297444889704308,0.049077619794587,-0.112642299704536,-0.0933091688803798,-0.0834172824901686,-0.072012570997129,-0.0643178662967644,-0.0582023589280176,-0.0529557981407342,-0.0317823399549745,-0.0106088817692149,-0.00536232098193147,0.00075318638681534,0.00844789108717993,0.0198526025802196,0.0297444889704308,0.049077619794587
10,0,-0.116342341991728,-0.0970772951354482,-0.0872202442243612,-0.0758556958077523,-0.0681880889443809,-0.0620941180774574,-0.0568660336910918,-0.0357671404094893,-0.0146682471278867,-0.00944016274152118,-0.00334619187459763,0.00432141498877377,0.0156859634053827,0.0255430143164696,0.0448080611727491,-0.116342341991728,-0.0970772951354482,-0.0872202442243612,-0.0758556958077523,-0.0681880889443809,-0.0620941180774574,-0.0568660336910918,-0.0357671404094893,-0.0146682471278867,-0.00944016274152118,-0.00334619187459763,0.00432141498877377,0.0156859634053827,0.0255430143164696,0.0448080611727491
11,0.00408453000000009,-0.120163222699787,-0.100959792714676,-0.091134268362576,-0.0798060680493951,-0.0721629850788436,-0.06608850502451,-0.0608771420198519,-0.0398457309405421,-0.0188143198612324,-0.0136029568565743,-0.00752847680224072,0.000114606168310813,0.0114428064814917,0.0212683308335921,0.0404717608187028,-0.120163222699787,-0.100959792714676,-0.091134268362576,-0.0798060680493951,-0.0721629850788436,-0.06608850502451,-0.0608771420198519,-0.0398457309405421,-0.0188143198612324,-0.0136029568565743,-0.00752847680224072,0.000114606168310813,0.0114428064814917,0.0212683308335921,0.0404717608187028
12,-0.2871968,-0.124123891554743,-0.104976198546184,-0.0951791922776154,-0.0838838714883382,-0.0762629721764685,-0.070206122990819,-0.0650098857016095,-0.0440395172207877,-0.023069148739966,-0.0178729114507564,-0.011816062265107,-0.00419516295323732,0.00710015783603994,0.0168971641046082,0.0360448571131674,-0.124123891554743,-0.104976198546184,-0.0951791922776154,-0.0838838714883382,-0.0762629721764685,-0.070206122990819,-0.0650098857016095,-0.0440395172207877,-0.023069148739966,-0.0178729114507564,-0.011816062265107,-0.00419516295323732,0.00710015783603994,0.0168971641046082,0.0360448571131674
13,-0.29400102,-0.127469294277914,-0.108371994264827,-0.0986007718069933,-0.0873351781001973,-0.0797343355097481,-0.0736934267704727,-0.0685108649648877,-0.0475956864060807,-0.0266805078472738,-0.0214979460416888,-0.0154570373024134,-0.00785619471196417,0.00340939899483182,0.0131806214526657,0.0322779214657526,-0.127469294277914,-0.108371994264827,-0.0986007718069933,-0.0873351781001973,-0.0797343355097481,-0.0736934267704727,-0.0685108649648877,-0.0475956864060807,-0.0266805078472738,-0.0214979460416888,-0.0154570373024134,-0.00785619471196417,0.00340939899483182,0.0131806214526657,0.0322779214657526
14,-0.00693473999999839,-0.13018887069624,-0.111137108166513,-0.101389185174036,-0.0901504542586093,-0.0825677358659655,-0.0765412316645569,-0.0713710276698574,-0.0505057213230877,-0.029640414976318,-0.0244702109816184,-0.0184437067802098,-0.0108609883875659,0.000377742527861026,0.0101256655203372,0.0291774280500642,-0.13018887069624,-0.111137108166513,-0.101389185174036,-0.0901504542586093,-0.0825677358659655,-0.0765412316645569,-0.0713710276698574,-0.0505057213230877,-0.029640414976318,-0.0244702109816184,-0.0184437067802098,-0.0108609883875659,0.000377742527861026,0.0101256655203372,0.0291774280500642
15,0,-0.133041148925197,-0.114030513029931,-0.104303632671439,-0.0930891625653436,-0.0855228128255773,-0.079509317910579,-0.0743502747252507,-0.0535300098713982,-0.0327097450175458,-0.0275507018322175,-0.0215372069172192,-0.0139708571774529,-0.00275638707135761,0.00697049328713435,0.0259811291824002,-0.133041148925197,-0.114030513029931,-0.104303632671439,-0.0930891625653436,-0.0855228128255773,-0.079509317910579,-0.0743502747252507,-0.0535300098713982,-0.0327097450175458,-0.0275507018322175,-0.0215372069172192,-0.0139708571774529,-0.00275638707135761,0.00697049328713435,0.0259811291824002
16,-0.294064810000002,-0.136050553041732,-0.117077037216082,-0.107369149514019,-0.0961765767244226,-0.0886250010001404,-0.0826232480043029,-0.0774742783400944,-0.0566946670280305,-0.0359150557159666,-0.030766086051758,-0.0247643330559205,-0.0172127573316383,-0.00602018454204188,0.00368770316002125,0.0226612189856712,-0.136050553041732,-0.117077037216082,-0.107369149514019,-0.0961765767244226,-0.0886250010001404,-0.0826232480043029,-0.0774742783400944,-0.0566946670280305,-0.0359150557159666,-0.030766086051758,-0.0247643330559205,-0.0172127573316383,-0.00602018454204188,0.00368770316002125,0.0226612189856712
17,0,-0.138452737172832,-0.119512701968196,-0.109821944781742,-0.0986491223795378,-0.0911108721478638,-0.0851197098311248,-0.0799798260265706,-0.059236882367332,-0.0384939387080934,-0.0333540549035393,-0.0273628925868002,-0.0198246423551263,-0.00865181995292193,0.00103893723353239,0.0199789724381678,-0.138452737172832,-0.119512701968196,-0.109821944781742,-0.0986491223795378,-0.0911108721478638,-0.0851197098311248,-0.0799798260265706,-0.059236882367332,-0.0384939387080934,-0.0333540549035393,-0.0273628925868002,-0.0198246423551263,-0.00865181995292193,0.00103893723353239,0.0199789724381678
18,-0.00420120000000068,-0.141024084014471,-0.122114222927101,-0.112438904468218,-0.101283881930148,-0.0937576411823006,-0.0877760236225983,-0.0826443283697005,-0.0619344311123099,-0.0412245338549194,-0.0360928386020216,-0.0301112210423193,-0.0225849802944718,-0.0114299577564018,-0.00175463929751939,0.0171552217898513,-0.141024084014471,-0.122114222927101,-0.112438904468218,-0.101283881930148,-0.0937576411823006,-0.0877760236225983,-0.0826443283697005,-0.0619344311123099,-0.0412245338549194,-0.0360928386020216,-0.0301112210423193,-0.0225849802944718,-0.0114299577564018,-0.00175463929751939,0.0171552217898513
19,-0.00140052999999796,-0.14375938937747,-0.124876697461537,-0.115215280235705,-0.104076284929053,-0.0965608576781538,-0.0905878343430312,-0.0854635121695784,-0.0647833703263839,-0.0441032284831894,-0.0389789063097366,-0.033005882974614,-0.0254904557237147,-0.0143514604170626,-0.00469004319123056,0.0141926487247024,-0.14375938937747,-0.124876697461537,-0.115215280235705,-0.104076284929053,-0.0965608576781538,-0.0905878343430312,-0.0854635121695784,-0.0647833703263839,-0.0441032284831894,-0.0389789063097366,-0.033005882974614,-0.0254904557237147,-0.0143514604170626,-0.00469004319123056,0.0141926487247024
20,-0.29270365,-0.146672327142251,-0.127814072200504,-0.118165158266279,-0.10704057845409,-0.0995348772688672,-0.0935695839024218,-0.0884518933538047,-0.0677985146487599,-0.0471451359437152,-0.0420274453950981,-0.0360621520286527,-0.0285564508434301,-0.0174318710312414,-0.00778295709701617,0.0110752978447307,-0.146672327142251,-0.127814072200504,-0.118165158266279,-0.10704057845409,-0.0995348772688672,-0.0935695839024218,-0.0884518933538047,-0.0677985146487599,-0.0471451359437152,-0.0420274453950981,-0.0360621520286527,-0.0285564508434301,-0.0174318710312414,-0.00778295709701617,0.0110752978447307
21,0,-0.149005906434218,-0.130169602585967,-0.120531920030921,-0.109420289279625,-0.101923324764311,-0.0959649750261503,-0.0908532414923294,-0.0702239034129083,-0.0495945653334872,-0.0444828317996662,-0.0385244820615059,-0.0310275175461916,-0.0199158867948953,-0.0102782042398493,0.0085580996084013,-0.149005906434218,-0.130169602585967,-0.120531920030921,-0.109420289279625,-0.101923324764311,-0.0959649750261503,-0.0908532414923294,-0.0702239034129083,-0.0495945653334872,-0.0444828317996662,-0.0385244820615059,-0.0310275175461916,-0.0199158867948953,-0.0102782042398493,0.0085580996084013
22,-0.294103920000001,-0.151533098043402,-0.132716481477357,-0.123088872011904,-0.111988854887789,-0.104499726031598,-0.0985476038269132,-0.0934412129623043,-0.0728334362042418,-0.0522256594461793,-0.0471192685815704,-0.0411671463768858,-0.0336780175206947,-0.0225780003965794,-0.0129503909311266,0.00586622563491861,-0.151533098043402,-0.132716481477357,-0.123088872011904,-0.111988854887789,-0.104499726031598,-0.0985476038269132,-0.0934412129623043,-0.0728334362042418,-0.0522256594461793,-0.0471192685815704,-0.0411671463768858,-0.0336780175206947,-0.0225780003965794,-0.0129503909311266,0.00586622563491861
