s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.120265265,0.13130085,0.1367254,0.1431824,0.14786295,0.1513904,0.15442425,0.1573978,0.15988915,0.1623446,0.167299,0.172055,0.17462035,0.1773718,0.18030725,0.1836024,0.18785105,0.19287,0.20043015,0.20615605,0.21702248
s_b_ex,0.0115954115,0.0184000275,0.022576825,0.02837794,0.03294022,0.03730732,0.041072475,0.04401814,0.047206255,0.04965294,0.05468895,0.06045304,0.063676805,0.06727026,0.07115545,0.07522002,0.081104915,0.08803252,0.09839333,0.108878725,0.131151485
