time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-28,0,0.0860405800000006,-0.11318693,-0.08316392,-0.05623967,-0.03231652,-0.01594703,-0.003724036,0.007344985,0.01743995,0.025706945,0.03440866,0.0509096,0.06882032,0.07724833,0.08625657,0.096186825,0.1072216,0.1205274,0.1366308,0.16055905,0.1824676,0.220274915000001,-0.11318693,-0.08316392,-0.05623967,-0.03231652,-0.01594703,-0.003724036,0.007344985,0.01743995,0.025706945,0.03440866,0.0509096,0.06882032,0.07724833,0.08625657,0.096186825,0.1072216,0.1205274,0.1366308,0.16055905,0.1824676,0.220274915000001,,,,,,,,,,,,,,,,,,,,,
-27,0,0.139837689999998,-0.0819455945,-0.05181592,-0.028024795,-0.003795748,0.013848285,0.02675748,0.037511525,0.04632901,0.054999955,0.06416728,0.0802966,0.09792572,0.1063839,0.1150195,0.124989,0.135442,0.1481744,0.1657318,0.19350145,0.2161526,0.262923795,-0.0819455945,-0.05181592,-0.028024795,-0.003795748,0.013848285,0.02675748,0.037511525,0.04632901,0.054999955,0.06416728,0.0802966,0.09792572,0.1063839,0.1150195,0.124989,0.135442,0.1481744,0.1657318,0.19350145,0.2161526,0.262923795,,,,,,,,,,,,,,,,,,,,,
-26,0,0.100835500000001,-0.110365825,-0.073701755,-0.05010533,-0.02489556,-0.01034831,0.002973118,0.01238565,0.02124206,0.031273915,0.04083054,0.05774735,0.07463436,0.083438085,0.09314668,0.10331475,0.1132594,0.12776325,0.1426496,0.1679095,0.1889065,0.2275054,-0.110365825,-0.073701755,-0.05010533,-0.02489556,-0.01034831,0.002973118,0.01238565,0.02124206,0.031273915,0.04083054,0.05774735,0.07463436,0.083438085,0.09314668,0.10331475,0.1132594,0.12776325,0.1426496,0.1679095,0.1889065,0.2275054,,,,,,,,,,,,,,,,,,,,,
-25,0,0.22019278,-0.0415532775,-0.0037901085,0.016748095,0.04142369,0.057793035,0.07007936,0.0809155,0.09077369,0.1001018,0.108725,0.1256355,0.1434192,0.1538557,0.1634796,0.17419475,0.1844444,0.198094,0.215447,0.2415589,0.265910775,0.32016062,-0.0415532775,-0.0037901085,0.016748095,0.04142369,0.057793035,0.07007936,0.0809155,0.09077369,0.1001018,0.108725,0.1256355,0.1434192,0.1538557,0.1634796,0.17419475,0.1844444,0.198094,0.215447,0.2415589,0.265910775,0.32016062,,,,,,,,,,,,,,,,,,,,,
-24,0,0.10190893,-0.121932075,-0.0747355825,-0.053082605,-0.02467163,-0.008695717,0.003922042,0.013661275,0.02337659,0.033277665,0.0411289,0.05750875,0.07546088,0.083207405,0.09212277,0.102455,0.113618,0.1261314,0.1421145,0.1703531,0.192798925,0.233167135,-0.121932075,-0.0747355825,-0.053082605,-0.02467163,-0.008695717,0.003922042,0.013661275,0.02337659,0.033277665,0.0411289,0.05750875,0.07546088,0.083207405,0.09212277,0.102455,0.113618,0.1261314,0.1421145,0.1703531,0.192798925,0.233167135,,,,,,,,,,,,,,,,,,,,,
-23,0,0.122547150000001,-0.0967026285,-0.05902427,-0.0378586,-0.01416965,0.00307101,0.01533828,0.0259242,0.03588794,0.04567323,0.05461204,0.0711876,0.08777472,0.096190205,0.1058674,0.11642175,0.1267312,0.13889475,0.1550094,0.17879995,0.20028195,0.247921200000001,-0.0967026285,-0.05902427,-0.0378586,-0.01416965,0.00307101,0.01533828,0.0259242,0.03588794,0.04567323,0.05461204,0.0711876,0.08777472,0.096190205,0.1058674,0.11642175,0.1267312,0.13889475,0.1550094,0.17879995,0.20028195,0.247921200000001,,,,,,,,,,,,,,,,,,,,,
-22,0,0.0148845699999995,-0.159279355,-0.124570325,-0.104401,-0.07818218,-0.061446595,-0.05016996,-0.03811485,-0.02994882,-0.01991629,-0.01040286,0.00650026,0.02425966,0.03283083,0.04094025,0.051494575,0.0627753,0.07719971,0.09457839,0.1158923,0.14062415,0.19706577,-0.159279355,-0.124570325,-0.104401,-0.07818218,-0.061446595,-0.05016996,-0.03811485,-0.02994882,-0.01991629,-0.01040286,0.00650026,0.02425966,0.03283083,0.04094025,0.051494575,0.0627753,0.07719971,0.09457839,0.1158923,0.14062415,0.19706577,,,,,,,,,,,,,,,,,,,,,
-21,0,0.0545279900000004,-0.1454642,-0.09825793,-0.076223205,-0.05488819,-0.037654095,-0.0245923,-0.0133529,-0.00314492,0.00589190099999999,0.01504816,0.03172735,0.04829886,0.0563478,0.06610043,0.0768823,0.08815246,0.10213725,0.1183186,0.14034855,0.160223925,0.20098994,-0.1454642,-0.09825793,-0.076223205,-0.05488819,-0.037654095,-0.0245923,-0.0133529,-0.00314492,0.00589190099999999,0.01504816,0.03172735,0.04829886,0.0563478,0.06610043,0.0768823,0.08815246,0.10213725,0.1183186,0.14034855,0.160223925,0.20098994,,,,,,,,,,,,,,,,,,,,,
-20,0,-0.0334159100000004,-0.20237747,-0.15626065,-0.13433435,-0.1069464,-0.09066742,-0.0774447,-0.066380675,-0.05475559,-0.045815025,-0.03685424,-0.020422,-0.003624972,0.004628812,0.01454184,0.0247141,0.03504678,0.047854915,0.06465191,0.087816665,0.110260175,0.1548834,-0.20237747,-0.15626065,-0.13433435,-0.1069464,-0.09066742,-0.0774447,-0.066380675,-0.05475559,-0.045815025,-0.03685424,-0.020422,-0.003624972,0.004628812,0.01454184,0.0247141,0.03504678,0.047854915,0.06465191,0.087816665,0.110260175,0.1548834,,,,,,,,,,,,,,,,,,,,,
-19,0,0.0236089800000006,-0.16197361,-0.121635125,-0.097874145,-0.07212572,-0.05589546,-0.0430482,-0.031020175,-0.02153286,-0.011377055,-0.002478678,0.01457015,0.03139362,0.0398088,0.0483771,0.058373225,0.07016126,0.083731915,0.1018731,0.1252538,0.146532675,0.184449525,-0.16197361,-0.121635125,-0.097874145,-0.07212572,-0.05589546,-0.0430482,-0.031020175,-0.02153286,-0.011377055,-0.002478678,0.01457015,0.03139362,0.0398088,0.0483771,0.058373225,0.07016126,0.083731915,0.1018731,0.1252538,0.146532675,0.184449525,,,,,,,,,,,,,,,,,,,,,
