time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-28,0,0.512572410000001,0.149440085,0.195946,0.2167303,0.2455059,0.2630281,0.2784712,0.29218925,0.3039878,0.31580825,0.3268178,0.348947,0.3678002,0.3785337,0.3893543,0.402685,0.4161734,0.43229505,0.4534621,0.4845524,0.51323205,0.57340628,0.149440085,0.195946,0.2167303,0.2455059,0.2630281,0.2784712,0.29218925,0.3039878,0.31580825,0.3268178,0.348947,0.3678002,0.3785337,0.3893543,0.402685,0.4161734,0.43229505,0.4534621,0.4845524,0.51323205,0.57340628,,,,,,,,,,,,,,,,,,,,,
-27,0,0.195439159999999,-0.070133114,-0.025309835,3.12632450000017e-05,0.0261165,0.04774846,0.06305912,0.0765105,0.09058668,0.10041795,0.110195,0.1323965,0.151727,0.1609176,0.1716122,0.18457725,0.1982948,0.21374475,0.233004,0.26466325,0.29048445,0.35410627,-0.070133114,-0.025309835,3.12632450000017e-05,0.0261165,0.04774846,0.06305912,0.0765105,0.09058668,0.10041795,0.110195,0.1323965,0.151727,0.1609176,0.1716122,0.18457725,0.1982948,0.21374475,0.233004,0.26466325,0.29048445,0.35410627,,,,,,,,,,,,,,,,,,,,,
-26,0,-0.0968063800000003,-0.273583235,-0.219940025,-0.19201805,-0.1615343,-0.1457435,-0.1305816,-0.11550425,-0.1038408,-0.09286608,-0.08172424,-0.0627785,-0.04105306,-0.03049238,-0.01956867,-0.0089733025,0.00391575600000009,0.021478365,0.03968041,0.07090962,0.0936264825,0.14020523,-0.273583235,-0.219940025,-0.19201805,-0.1615343,-0.1457435,-0.1305816,-0.11550425,-0.1038408,-0.09286608,-0.08172424,-0.0627785,-0.04105306,-0.03049238,-0.01956867,-0.0089733025,0.00391575600000009,0.021478365,0.03968041,0.07090962,0.0936264825,0.14020523,,,,,,,,,,,,,,,,,,,,,
-25,0,0.26366142,-0.0222094035,0.0213233125,0.04564833,0.0733796,0.092766075,0.1081818,0.12109175,0.133653,0.1453508,0.1556344,0.1756875,0.1976574,0.2075049,0.2204345,0.23523925,0.2510114,0.26667755,0.287328,0.314114,0.341283975,0.390936475,-0.0222094035,0.0213233125,0.04564833,0.0733796,0.092766075,0.1081818,0.12109175,0.133653,0.1453508,0.1556344,0.1756875,0.1976574,0.2075049,0.2204345,0.23523925,0.2510114,0.26667755,0.287328,0.314114,0.341283975,0.390936475,,,,,,,,,,,,,,,,,,,,,
-24,0,0.268330450000001,-0.021950048,0.031379725,0.050366195,0.0811883,0.09896637,0.1145062,0.12748375,0.1392681,0.15074725,0.1615054,0.1816495,0.2028956,0.2140653,0.2246458,0.235542,0.2493184,0.26677175,0.2869799,0.31406825,0.34120565,0.39523441,-0.021950048,0.031379725,0.050366195,0.0811883,0.09896637,0.1145062,0.12748375,0.1392681,0.15074725,0.1615054,0.1816495,0.2028956,0.2140653,0.2246458,0.235542,0.2493184,0.26677175,0.2869799,0.31406825,0.34120565,0.39523441,,,,,,,,,,,,,,,,,,,,,
-23,0,-0.0216180300000008,-0.226133275,-0.1721744,-0.14414345,-0.1174871,-0.098557295,-0.08290812,-0.070326175,-0.05891122,-0.04641216,-0.034743,-0.0134157,0.007341578,0.017840805,0.02842626,0.04051815,0.05335768,0.069490895,0.08720856,0.11210365,0.138487525,0.18832507,-0.226133275,-0.1721744,-0.14414345,-0.1174871,-0.098557295,-0.08290812,-0.070326175,-0.05891122,-0.04641216,-0.034743,-0.0134157,0.007341578,0.017840805,0.02842626,0.04051815,0.05335768,0.069490895,0.08720856,0.11210365,0.138487525,0.18832507,,,,,,,,,,,,,,,,,,,,,
-22,0,-0.318739449999999,-0.416892715,-0.3744305,-0.34832215,-0.3203188,-0.3015808,-0.2852198,-0.2735785,-0.2622044,-0.25082505,-0.240558,-0.2190095,-0.1990542,-0.1891316,-0.1775079,-0.16431125,-0.1515562,-0.1342661,-0.1163929,-0.0858975150000001,-0.05926852,-0.0163012429999999,-0.416892715,-0.3744305,-0.34832215,-0.3203188,-0.3015808,-0.2852198,-0.2735785,-0.2622044,-0.25082505,-0.240558,-0.2190095,-0.1990542,-0.1891316,-0.1775079,-0.16431125,-0.1515562,-0.1342661,-0.1163929,-0.0858975150000001,-0.05926852,-0.0163012429999999,,,,,,,,,,,,,,,,,,,,,
-21,0,-0.25327089,-0.366808615,-0.32651475,-0.2995273,-0.2730174,-0.25573005,-0.2404746,-0.227158,-0.2144604,-0.2030246,-0.191873,-0.172088,-0.1513502,-0.14114275,-0.1305546,-0.11907325,-0.1054428,-0.09036628,-0.0704429,-0.04219953,-0.018744505,0.0292117125000001,-0.366808615,-0.32651475,-0.2995273,-0.2730174,-0.25573005,-0.2404746,-0.227158,-0.2144604,-0.2030246,-0.191873,-0.172088,-0.1513502,-0.14114275,-0.1305546,-0.11907325,-0.1054428,-0.09036628,-0.0704429,-0.04219953,-0.018744505,0.0292117125000001,,,,,,,,,,,,,,,,,,,,,
-20,0,-0.0105879300000016,-0.216665015,-0.16191925,-0.13676705,-0.1091594,-0.090166715,-0.07537178,-0.06261405,-0.05116159,-0.040083715,-0.02995312,-0.009653705,0.01254554,0.02267555,0.03543516,0.047577875,0.05969812,0.07558126,0.09253787,0.11902635,0.141149025,0.184688415,-0.216665015,-0.16191925,-0.13676705,-0.1091594,-0.090166715,-0.07537178,-0.06261405,-0.05116159,-0.040083715,-0.02995312,-0.009653705,0.01254554,0.02267555,0.03543516,0.047577875,0.05969812,0.07558126,0.09253787,0.11902635,0.141149025,0.184688415,,,,,,,,,,,,,,,,,,,,,
-19,0,0.115840590000001,-0.118655125,-0.0726225425,-0.048856155,-0.0222638,-0.003420809,0.01296404,0.025375625,0.03861155,0.049786285,0.05946298,0.07914395,0.0992213,0.10920205,0.1221373,0.133949,0.148479,0.16466585,0.1844163,0.21249695,0.23705685,0.288553005,-0.118655125,-0.0726225425,-0.048856155,-0.0222638,-0.003420809,0.01296404,0.025375625,0.03861155,0.049786285,0.05946298,0.07914395,0.0992213,0.10920205,0.1221373,0.133949,0.148479,0.16466585,0.1844163,0.21249695,0.23705685,0.288553005,,,,,,,,,,,,,,,,,,,,,
