s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.128828555,0.135590975,0.13918925,0.1435725,0.14631335,0.1488084,0.15103925,0.1530873,0.154796,0.1566168,0.1598585,0.1633384,0.16532965,0.1672613,0.1692825,0.1717594,0.1750597,0.1785812,0.18423795,0.190020375,0.198070325
s_b_ex,0.00081909515,0.00129272325,0.001718456,0.002647158,0.0034157015,0.004130912,0.00479546,0.00551121,0.0062132225,0.007065022,0.008617505,0.01081298,0.012205605,0.01358422,0.014968025,0.01679002,0.01878805,0.02158875,0.02594973,0.03070729,0.0394907195
