s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.132025775,0.14443465,0.15056915,0.1576647,0.1624075,0.1659228,0.1689,0.1716941,0.1741505,0.1763666,0.181113,0.1859436,0.18820905,0.1909901,0.19430575,0.1974236,0.20129825,0.2059917,0.2132582,0.219502375,0.231732895
s_b_ex,0.0609234175,0.06755522,0.07134414,0.07680127,0.08067826,0.08397968,0.0869458,0.08987735,0.09246325,0.0947818,0.09949745,0.1051712,0.10836435,0.1115939,0.115334,0.1192512,0.12445115,0.1314885,0.14202315,0.152768025,0.17122706
