s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.10887562,0.122087725,0.1278299,0.1350385,0.1402073,0.14436,0.14791575,0.1508891,0.1536778,0.1563716,0.1614355,0.166593,0.169212,0.1720646,0.175482,0.1787648,0.182999,0.1878207,0.1953334,0.202862575,0.21366668
s_b_ex,0.051583102,0.05836508,0.062899235,0.06780895,0.07113261,0.0739402,0.076619725,0.07941034,0.082311225,0.08493386,0.09032525,0.09547596,0.098525605,0.101824,0.10540725,0.1098398,0.115229,0.1222291,0.13297805,0.145394025,0.16549415
