time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-48,0,0.0578132816026464,-0.318429465,-0.223585325,-0.1875633,-0.1381462,-0.1071217,-0.081924,-0.06067945,-0.03855194,-0.0183278,-0.00112034399999998,0.0318752,0.06715378,0.08470286,0.1003811,0.11859975,0.140064,0.16803805,0.1997621,0.25201995,0.30370215,0.375445130000001,-0.318429465,-0.223585325,-0.1875633,-0.1381462,-0.1071217,-0.081924,-0.06067945,-0.03855194,-0.0183278,-0.00112034399999998,0.0318752,0.06715378,0.08470286,0.1003811,0.11859975,0.140064,0.16803805,0.1997621,0.25201995,0.30370215,0.375445130000001,,,,,,,,,,,,,,,,,,,,,
-47,0,-0.265238620787926,-0.49780522,-0.41413385,-0.36529075,-0.3134362,-0.2844145,-0.2563264,-0.23513725,-0.2153351,-0.19712905,-0.1792194,-0.1472555,-0.1122372,-0.09459291,-0.07440407,-0.056355225,-0.03302758,-0.0067956025,0.023503,0.0726365049999999,0.1156669,0.19519223,-0.49780522,-0.41413385,-0.36529075,-0.3134362,-0.2844145,-0.2563264,-0.23513725,-0.2153351,-0.19712905,-0.1792194,-0.1472555,-0.1122372,-0.09459291,-0.07440407,-0.056355225,-0.03302758,-0.0067956025,0.023503,0.0726365049999999,0.1156669,0.19519223,,,,,,,,,,,,,,,,,,,,,
-46,0,-0.0794781343766147,-0.387556415,-0.298939675,-0.2597033,-0.2160647,-0.185233,-0.1596226,-0.1376695,-0.1158757,-0.096899255,-0.0811322,-0.04825065,-0.01102322,0.00734440599999999,0.02819233,0.0463745,0.06682876,0.091503865,0.1249723,0.17487065,0.2136101,0.304785685000001,-0.387556415,-0.298939675,-0.2597033,-0.2160647,-0.185233,-0.1596226,-0.1376695,-0.1158757,-0.096899255,-0.0811322,-0.04825065,-0.01102322,0.00734440599999999,0.02819233,0.0463745,0.06682876,0.091503865,0.1249723,0.17487065,0.2136101,0.304785685000001,,,,,,,,,,,,,,,,,,,,,
-45,0,-0.17432927400519,-0.43894371,-0.361422375,-0.32552215,-0.2731327,-0.2363324,-0.2120994,-0.1879905,-0.1681511,-0.1481104,-0.1324816,-0.101182,-0.0649355,-0.04635377,-0.02789532,-0.0086756475,0.01277362,0.04024468,0.07272002,0.12061865,0.160984175,0.243656885,-0.43894371,-0.361422375,-0.32552215,-0.2731327,-0.2363324,-0.2120994,-0.1879905,-0.1681511,-0.1481104,-0.1324816,-0.101182,-0.0649355,-0.04635377,-0.02789532,-0.0086756475,0.01277362,0.04024468,0.07272002,0.12061865,0.160984175,0.243656885,,,,,,,,,,,,,,,,,,,,,
-44,0,0.214649759254495,-0.234651175,-0.1506955,-0.097536355,-0.05295471,-0.022183155,0.00422874000000001,0.0239867,0.04368286,0.06270542,0.07943368,0.115009,0.15211,0.16920235,0.1875677,0.20719,0.2268336,0.2520976,0.2860114,0.34000125,0.3845028,0.47246479,-0.234651175,-0.1506955,-0.097536355,-0.05295471,-0.022183155,0.00422874000000001,0.0239867,0.04368286,0.06270542,0.07943368,0.115009,0.15211,0.16920235,0.1875677,0.20719,0.2268336,0.2520976,0.2860114,0.34000125,0.3845028,0.47246479,,,,,,,,,,,,,,,,,,,,,
-43,0,0.0959479869727122,-0.28468428,-0.19970765,-0.1610856,-0.1114577,-0.07920033,-0.0564718,-0.034950025,-0.01389792,0.0046783205,0.0231724,0.05733705,0.0904016,0.1082204,0.1277805,0.14809075,0.1694092,0.194161,0.2226362,0.2654633,0.305817075,0.375720075000001,-0.28468428,-0.19970765,-0.1610856,-0.1114577,-0.07920033,-0.0564718,-0.034950025,-0.01389792,0.0046783205,0.0231724,0.05733705,0.0904016,0.1082204,0.1277805,0.14809075,0.1694092,0.194161,0.2226362,0.2654633,0.305817075,0.375720075000001,,,,,,,,,,,,,,,,,,,,,
-42,0,-0.319582336152658,-0.54382333,-0.4483628,-0.40164525,-0.3543513,-0.3186369,-0.2923858,-0.27158325,-0.248974,-0.2284237,-0.2106224,-0.1747095,-0.1406768,-0.124232,-0.1072667,-0.08887945,-0.06597902,-0.03849528,-0.00659199300000002,0.04508456,0.0853731675,0.150615545,-0.54382333,-0.4483628,-0.40164525,-0.3543513,-0.3186369,-0.2923858,-0.27158325,-0.248974,-0.2284237,-0.2106224,-0.1747095,-0.1406768,-0.124232,-0.1072667,-0.08887945,-0.06597902,-0.03849528,-0.00659199300000002,0.04508456,0.0853731675,0.150615545,,,,,,,,,,,,,,,,,,,,,
-41,0,0.636959508203455,0.015454899,0.0951395875,0.13450025,0.1814815,0.21662415,0.2387522,0.26076575,0.2815472,0.30020035,0.3188196,0.354768,0.3938438,0.41083075,0.4294535,0.45057825,0.474734,0.49954535,0.5368064,0.5866509,0.630993825,0.71535456,0.015454899,0.0951395875,0.13450025,0.1814815,0.21662415,0.2387522,0.26076575,0.2815472,0.30020035,0.3188196,0.354768,0.3938438,0.41083075,0.4294535,0.45057825,0.474734,0.49954535,0.5368064,0.5866509,0.630993825,0.71535456,,,,,,,,,,,,,,,,,,,,,
-40,0,0.149333093423703,-0.268737525,-0.17536295,-0.13488485,-0.08705687,-0.05301376,-0.02677698,-0.006706785,0.01129916,0.031705705,0.0491427,0.085202,0.1189116,0.13712515,0.15474,0.175114,0.1994034,0.2259154,0.2598327,0.3054574,0.343919025,0.42800306,-0.268737525,-0.17536295,-0.13488485,-0.08705687,-0.05301376,-0.02677698,-0.006706785,0.01129916,0.031705705,0.0491427,0.085202,0.1189116,0.13712515,0.15474,0.175114,0.1994034,0.2259154,0.2598327,0.3054574,0.343919025,0.42800306,,,,,,,,,,,,,,,,,,,,,
-39,0,0.199519607127886,-0.22997687,-0.14945265,-0.1079962,-0.05915063,-0.029076115,-0.00287879799999998,0.019830275,0.04169196,0.059278345,0.0763707,0.1125765,0.1477754,0.16837055,0.1846118,0.2052485,0.2288882,0.25671095,0.2922364,0.337722049999999,0.379626175,0.461908940000002,-0.22997687,-0.14945265,-0.1079962,-0.05915063,-0.029076115,-0.00287879799999998,0.019830275,0.04169196,0.059278345,0.0763707,0.1125765,0.1477754,0.16837055,0.1846118,0.2052485,0.2288882,0.25671095,0.2922364,0.337722049999999,0.379626175,0.461908940000002,,,,,,,,,,,,,,,,,,,,,
