time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-48,0,0.100567975564999,-0.242030265,-0.17779045,-0.14458505,-0.1020119,-0.07187483,-0.04964298,-0.030271525,-0.01260433,0.00325093199999999,0.01756406,0.0478166,0.07680782,0.09284187,0.1085273,0.12689825,0.146573,0.1685038,0.1977591,0.2358975,0.2764274,0.35038596,-0.242030265,-0.17779045,-0.14458505,-0.1020119,-0.07187483,-0.04964298,-0.030271525,-0.01260433,0.00325093199999999,0.01756406,0.0478166,0.07680782,0.09284187,0.1085273,0.12689825,0.146573,0.1685038,0.1977591,0.2358975,0.2764274,0.35038596,,,,,,,,,,,,,,,,,,,,,
-47,0,-0.428627980034547,-0.51850016,-0.4397173,-0.40057735,-0.3554032,-0.3205803,-0.2986996,-0.27762025,-0.2597694,-0.24168445,-0.2265812,-0.1948435,-0.1653044,-0.1529813,-0.1367849,-0.1188105,-0.0992016,-0.077140975,-0.04487881,-0.00458998600000003,0.027948395,0.10775336,-0.51850016,-0.4397173,-0.40057735,-0.3554032,-0.3205803,-0.2986996,-0.27762025,-0.2597694,-0.24168445,-0.2265812,-0.1948435,-0.1653044,-0.1529813,-0.1367849,-0.1188105,-0.0992016,-0.077140975,-0.04487881,-0.00458998600000003,0.027948395,0.10775336,,,,,,,,,,,,,,,,,,,,,
-46,0,0.28235504625111,-0.15449737,-0.08843746,-0.05821633,-0.01861889,0.00940807,0.03140068,0.0498208,0.06590876,0.08103907,0.0954619,0.1245205,0.1562384,0.1724893,0.190279,0.2085925,0.228786,0.2527568,0.2836308,0.3304917,0.370470875,0.43722184,-0.15449737,-0.08843746,-0.05821633,-0.01861889,0.00940807,0.03140068,0.0498208,0.06590876,0.08103907,0.0954619,0.1245205,0.1562384,0.1724893,0.190279,0.2085925,0.228786,0.2527568,0.2836308,0.3304917,0.370470875,0.43722184,,,,,,,,,,,,,,,,,,,,,
-45,0,-0.239752512225849,-0.42089844,-0.347295075,-0.3075566,-0.2643033,-0.233324,-0.2063062,-0.18703225,-0.1699484,-0.15428395,-0.138751,-0.1086065,-0.07793028,-0.06279003,-0.04724144,-0.032189675,-0.01228738,0.01061904,0.03636463,0.079964855,0.113364025,0.17505535,-0.42089844,-0.347295075,-0.3075566,-0.2643033,-0.233324,-0.2063062,-0.18703225,-0.1699484,-0.15428395,-0.138751,-0.1086065,-0.07793028,-0.06279003,-0.04724144,-0.032189675,-0.01228738,0.01061904,0.03636463,0.079964855,0.113364025,0.17505535,,,,,,,,,,,,,,,,,,,,,
-44,0,-0.0886080777242686,-0.33984475,-0.270116625,-0.23513715,-0.1896903,-0.1594267,-0.1385698,-0.12102875,-0.1018428,-0.085100095,-0.06936072,-0.0378835,-0.00770005799999998,0.0071131365,0.02342185,0.040476725,0.0595410200000001,0.081729885,0.1075481,0.14985675,0.18440705,0.254271705,-0.33984475,-0.270116625,-0.23513715,-0.1896903,-0.1594267,-0.1385698,-0.12102875,-0.1018428,-0.085100095,-0.06936072,-0.0378835,-0.00770005799999998,0.0071131365,0.02342185,0.040476725,0.0595410200000001,0.081729885,0.1075481,0.14985675,0.18440705,0.254271705,,,,,,,,,,,,,,,,,,,,,
-43,0,0.000593799880213908,-0.28949671,-0.2289158,-0.19139075,-0.1483955,-0.1195535,-0.09697804,-0.079096875,-0.06078945,-0.045858935,-0.0296897,-0.001014408,0.02709222,0.0418366,0.06088956,0.075795225,0.09589006,0.1159671,0.1439023,0.1853917,0.2207887,0.288801030000001,-0.28949671,-0.2289158,-0.19139075,-0.1483955,-0.1195535,-0.09697804,-0.079096875,-0.06078945,-0.045858935,-0.0296897,-0.001014408,0.02709222,0.0418366,0.06088956,0.075795225,0.09589006,0.1159671,0.1439023,0.1853917,0.2207887,0.288801030000001,,,,,,,,,,,,,,,,,,,,,
-42,0,-0.00766033552689116,-0.291394325,-0.22966375,-0.18909895,-0.1485171,-0.1206587,-0.0994468,-0.081005325,-0.06342849,-0.047991205,-0.03240658,-0.0007788915,0.02811458,0.041591475,0.0581099099999999,0.0747196,0.09339286,0.1165865,0.1449453,0.18774635,0.2248545,0.303079165000001,-0.291394325,-0.22966375,-0.18909895,-0.1485171,-0.1206587,-0.0994468,-0.081005325,-0.06342849,-0.047991205,-0.03240658,-0.0007788915,0.02811458,0.041591475,0.0581099099999999,0.0747196,0.09339286,0.1165865,0.1449453,0.18774635,0.2248545,0.303079165000001,,,,,,,,,,,,,,,,,,,,,
-41,0,-0.0113335243875934,-0.304336895,-0.239386225,-0.19781435,-0.1574026,-0.12494795,-0.103236,-0.084063225,-0.06600567,-0.048780735,-0.034498,-0.002872065,0.024699,0.04025214,0.05572777,0.073740575,0.09394982,0.1145364,0.1422036,0.18432635,0.220211825,0.28660331,-0.304336895,-0.239386225,-0.19781435,-0.1574026,-0.12494795,-0.103236,-0.084063225,-0.06600567,-0.048780735,-0.034498,-0.002872065,0.024699,0.04025214,0.05572777,0.073740575,0.09394982,0.1145364,0.1422036,0.18432635,0.220211825,0.28660331,,,,,,,,,,,,,,,,,,,,,
-40,0,-0.0238806173484694,-0.30305207,-0.234364625,-0.20003805,-0.158751,-0.1333261,-0.1077984,-0.0897983,-0.07133869,-0.055726625,-0.04142662,-0.012637,0.01774112,0.034860025,0.05138575,0.067815975,0.08563746,0.10852585,0.1377089,0.18457875,0.22481295,0.303672925,-0.30305207,-0.234364625,-0.20003805,-0.158751,-0.1333261,-0.1077984,-0.0897983,-0.07133869,-0.055726625,-0.04142662,-0.012637,0.01774112,0.034860025,0.05138575,0.067815975,0.08563746,0.10852585,0.1377089,0.18457875,0.22481295,0.303672925,,,,,,,,,,,,,,,,,,,,,
-39,0,0.211331770422548,-0.197247455,-0.1281836,-0.08761274,-0.04774402,-0.02036947,0.003710248,0.021306825,0.03839351,0.05265117,0.06952952,0.09797925,0.1284134,0.14495315,0.161725,0.1773505,0.1978568,0.21957945,0.2513591,0.29142675,0.33206845,0.401918895,-0.197247455,-0.1281836,-0.08761274,-0.04774402,-0.02036947,0.003710248,0.021306825,0.03839351,0.05265117,0.06952952,0.09797925,0.1284134,0.14495315,0.161725,0.1773505,0.1978568,0.21957945,0.2513591,0.29142675,0.33206845,0.401918895,,,,,,,,,,,,,,,,,,,,,
