time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-48,0,-0.456392627343217,-0.506654,-0.432015425,-0.3897174,-0.3464765,-0.31578455,-0.2912414,-0.2719665,-0.2566279,-0.24046795,-0.2265824,-0.1979205,-0.1673452,-0.15268725,-0.1374819,-0.119192,-0.0991759399999999,-0.077041395,-0.05051229,-0.009104515,0.0241808250000001,0.0754700410000002,-0.506654,-0.432015425,-0.3897174,-0.3464765,-0.31578455,-0.2912414,-0.2719665,-0.2566279,-0.24046795,-0.2265824,-0.1979205,-0.1673452,-0.15268725,-0.1374819,-0.119192,-0.0991759399999999,-0.077041395,-0.05051229,-0.009104515,0.0241808250000001,0.0754700410000002,,,,,,,,,,,,,,,,,,,,,
-47,0,-0.0410025854350007,-0.322589275,-0.241160575,-0.20240315,-0.1613762,-0.13198655,-0.1085492,-0.08952535,-0.073912,-0.057645845,-0.04292826,-0.0157141,0.00884274200000001,0.023075705,0.03785646,0.0555074,0.07415872,0.093647345,0.1194205,0.1610872,0.201202575,0.26247766,-0.322589275,-0.241160575,-0.20240315,-0.1613762,-0.13198655,-0.1085492,-0.08952535,-0.073912,-0.057645845,-0.04292826,-0.0157141,0.00884274200000001,0.023075705,0.03785646,0.0555074,0.07415872,0.093647345,0.1194205,0.1610872,0.201202575,0.26247766,,,,,,,,,,,,,,,,,,,,,
-46,0,-0.0716476675304278,-0.32936182,-0.257593175,-0.21851485,-0.1749991,-0.14911505,-0.1245518,-0.10639475,-0.08865534,-0.072926115,-0.05892506,-0.02711485,-0.000615542599999999,0.01253791,0.02724024,0.04387035,0.0613446,0.08359496,0.1107342,0.1536599,0.186698925,0.257830545,-0.32936182,-0.257593175,-0.21851485,-0.1749991,-0.14911505,-0.1245518,-0.10639475,-0.08865534,-0.072926115,-0.05892506,-0.02711485,-0.000615542599999999,0.01253791,0.02724024,0.04387035,0.0613446,0.08359496,0.1107342,0.1536599,0.186698925,0.257830545,,,,,,,,,,,,,,,,,,,,,
-45,0,-0.365228566935953,-0.45812963,-0.37572245,-0.3418621,-0.3021698,-0.2753145,-0.2529948,-0.232561,-0.2140707,-0.1989883,-0.1820432,-0.154026,-0.1268056,-0.11280355,-0.09760981,-0.0818752,-0.05962976,-0.03660698,-0.009377399,0.02810962,0.0626449500000001,0.12867303,-0.45812963,-0.37572245,-0.3418621,-0.3021698,-0.2753145,-0.2529948,-0.232561,-0.2140707,-0.1989883,-0.1820432,-0.154026,-0.1268056,-0.11280355,-0.09760981,-0.0818752,-0.05962976,-0.03660698,-0.009377399,0.02810962,0.0626449500000001,0.12867303,,,,,,,,,,,,,,,,,,,,,
-44,0,0.023512930921612,-0.280327895,-0.2074117,-0.17269745,-0.1336677,-0.10675725,-0.08423588,-0.065250425,-0.05019048,-0.035104175,-0.01970768,0.008403435,0.03605938,0.049965085,0.06660755,0.08158645,0.1007372,0.12355735,0.151133,0.19411395,0.232220075,0.31331396,-0.280327895,-0.2074117,-0.17269745,-0.1336677,-0.10675725,-0.08423588,-0.065250425,-0.05019048,-0.035104175,-0.01970768,0.008403435,0.03605938,0.049965085,0.06660755,0.08158645,0.1007372,0.12355735,0.151133,0.19411395,0.232220075,0.31331396,,,,,,,,,,,,,,,,,,,,,
-43,0,0.0775414427642662,-0.257281385,-0.1866232,-0.1480529,-0.1059433,-0.079999105,-0.06005754,-0.042083375,-0.0248049,-0.010500235,0.00406435200000001,0.03041075,0.0624408,0.075749115,0.09002971,0.10610225,0.1246138,0.1436659,0.1725643,0.21395335,0.2446909,0.330736405,-0.257281385,-0.1866232,-0.1480529,-0.1059433,-0.079999105,-0.06005754,-0.042083375,-0.0248049,-0.010500235,0.00406435200000001,0.03041075,0.0624408,0.075749115,0.09002971,0.10610225,0.1246138,0.1436659,0.1725643,0.21395335,0.2446909,0.330736405,,,,,,,,,,,,,,,,,,,,,
-42,0,-0.192268482373454,-0.381278395,-0.3060965,-0.2718274,-0.2265934,-0.19622025,-0.1741582,-0.15554575,-0.1423753,-0.128258,-0.1140304,-0.08621925,-0.06138874,-0.04524876,-0.02895633,-0.01390345,0.00455325800000004,0.02936932,0.05549093,0.09396694,0.127665625,0.192011925,-0.381278395,-0.3060965,-0.2718274,-0.2265934,-0.19622025,-0.1741582,-0.15554575,-0.1423753,-0.128258,-0.1140304,-0.08621925,-0.06138874,-0.04524876,-0.02895633,-0.01390345,0.00455325800000004,0.02936932,0.05549093,0.09396694,0.127665625,0.192011925,,,,,,,,,,,,,,,,,,,,,
-41,0,0.032190049288829,-0.273116335,-0.205609325,-0.16794035,-0.1283496,-0.10294035,-0.08203962,-0.0632991,-0.04570345,-0.03014578,-0.01584354,0.01291875,0.04112634,0.0574684,0.0737952699999999,0.089544925,0.106352,0.12906405,0.1577987,0.1996057,0.232281575,0.298719995,-0.273116335,-0.205609325,-0.16794035,-0.1283496,-0.10294035,-0.08203962,-0.0632991,-0.04570345,-0.03014578,-0.01584354,0.01291875,0.04112634,0.0574684,0.0737952699999999,0.089544925,0.106352,0.12906405,0.1577987,0.1996057,0.232281575,0.298719995,,,,,,,,,,,,,,,,,,,,,
-40,0,0.0608373620926237,-0.26291946,-0.186793825,-0.15324665,-0.1134703,-0.08756845,-0.06704886,-0.04566325,-0.03010996,-0.015191445,0.00121746,0.0273644,0.05298774,0.06753675,0.08534603,0.10137475,0.1194068,0.1430088,0.172439,0.21436235,0.250469225,0.310107085,-0.26291946,-0.186793825,-0.15324665,-0.1134703,-0.08756845,-0.06704886,-0.04566325,-0.03010996,-0.015191445,0.00121746,0.0273644,0.05298774,0.06753675,0.08534603,0.10137475,0.1194068,0.1430088,0.172439,0.21436235,0.250469225,0.310107085,,,,,,,,,,,,,,,,,,,,,
-39,0,0.107660201640813,-0.2362032,-0.1696879,-0.136321,-0.09386945,-0.068193055,-0.04605944,-0.027987125,-0.01269075,0.00198327649999997,0.01738402,0.0465533,0.07397492,0.08841266,0.1018146,0.12023925,0.1398278,0.1584985,0.1833309,0.21966235,0.260288775,0.33586889,-0.2362032,-0.1696879,-0.136321,-0.09386945,-0.068193055,-0.04605944,-0.027987125,-0.01269075,0.00198327649999997,0.01738402,0.0465533,0.07397492,0.08841266,0.1018146,0.12023925,0.1398278,0.1584985,0.1833309,0.21966235,0.260288775,0.33586889,,,,,,,,,,,,,,,,,,,,,
